run_id,benchmark,kernel,group,arm,model,repeat,outcome,best_speedup,seq_median_s,seq_kernel_median_s,timing_basis,kernel_program_disagree,dump_exact,dump_exact_seeded,digest_max_rel_err,dump_max_rel_err,dump_seeded_max_rel_err,digest_seeded_rel_err,stable_at_fixed_threads,source_changed,pragmas_in_final,pragmas_discopop,pragmas_llm,rewrites_kept,baseline_pragmas,agent_verdict,llm_calls,llm_call_failures,explorer_retries,profile_explore_attempts,scaffold_ok,scaffold_problems,input_tokens,output_tokens,cache_read_input_tokens,cost_usd_equivalent,model_seconds,candidates_recorded,reverts,gate_passes_phase_a,settle_dropped,agent_s,verify_s,profile_s,discopop_do_all,host_load_start_1m,host_load_end_1m,started_at,finished_at,verify_size,speed_measurable,require_speedup,min_runtime_share,timing_cflags,speedup_T6,program_speedup_T6,speedup_T12,program_speedup_T12
t0_11_classes_b,polybench/gemver,gemver,,discopop_capability,none,1,parallel-speed-not-measurable,3.345,0.3107,0.172584,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,3,3,0,0,6,,0,0,0,1,True,,,,,,,3,0,0,0,6.2,5.0,3.04,20,1915.470703125,2339.41259765625,2026-09-20T21:42:03,2026-09-20T21:42:14,LARGE,False,False,0.01,,2.748,1.574,3.345,1.467
t0_11_classes_b,polybench/gesummv,gesummv,,discopop_capability,none,1,parallel-speed-not-measurable,3.406,0.4494,0.183514,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,2,,0,0,0,1,True,,,,,,,1,0,0,0,3.9,7.1,2.45,11,2339.41259765625,3159.86376953125,2026-09-20T21:42:17,2026-09-20T21:42:28,LARGE,False,False,0.01,,2.486,1.297,3.406,1.368
t0_11_classes_b,polybench/gramschmidt,gramschmidt,,discopop_capability,none,1,FASTER,8.562,7.3236,7.286354,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,4,,0,0,0,1,True,,,,,,,2,0,0,0,4.2,57.4,4.06,20,3159.86376953125,2629.5146484375,2026-09-20T21:42:32,2026-09-20T21:43:34,LARGE,True,False,0.01,,5.324,5.205,8.562,8.219
t0_11_classes_b,polybench/jacobi-1d-imper,jacobi-1d-imper,,discopop_capability,none,1,parallel-speed-not-measurable,2.712,0.4022,0.396531,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,0,3,,0,0,0,1,True,,,,,,,3,0,0,0,5.3,5.0,2.11,8,2629.5146484375,3585.11474609375,2026-09-20T21:43:36,2026-09-20T21:43:46,EXTRALARGE,False,False,0.01,,1.743,1.708,2.712,2.616
t0_11_classes_b,polybench/jacobi-2d-imper,jacobi-2d-imper,B,discopop_capability,none,1,FASTER,6.035,1.3969,1.308948,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,0,5,,0,0,0,1,True,,,,,,,3,0,0,0,5.9,13.0,3.5,12,3821.73681640625,3084.53515625,2026-09-20T21:43:50,2026-09-20T21:44:08,EXTRALARGE,True,False,0.01,,4.641,3.734,6.035,4.34
t0_11_classes_b,polybench/lu,lu,C,discopop_capability,none,1,parallel-not-faster,0.211,1.0757,1.061491,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,0,,0,0,0,1,True,,,,,,,2,0,0,0,5.5,69.4,2.39,8,3084.53515625,5152.27685546875,2026-09-20T21:44:11,2026-09-20T21:45:26,LARGE,True,False,0.01,,0.211,0.214,0.185,0.187
t0_11_classes_b,polybench/ludcmp,ludcmp,,discopop_capability,none,1,parallel-not-faster,0.154,1.3447,1.333676,kernel,False,True,True,0.0,0.0,0.0,7.154720401164926e-11,True,True,2,2,0,0,3,,0,0,0,1,True,,,,,,,4,0,0,0,10.4,120.7,3.44,17,5079.78369140625,1507.72509765625,2026-09-20T21:45:29,2026-09-20T21:47:41,LARGE,True,False,0.01,,0.154,0.155,0.118,0.119
t0_11_classes_b,polybench/mvt,mvt,,discopop_capability,none,1,parallel-speed-not-measurable,4.206,0.2717,0.131238,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,0,4,,0,0,0,1,True,,,,,,,2,0,0,0,4.5,4.3,2.74,13,1387.2294921875,1276.3828125,2026-09-20T21:47:43,2026-09-20T21:47:52,LARGE,False,False,0.01,,4.177,1.464,4.206,1.414
t0_11_classes_b,polybench/reg_detect,reg_detect,,discopop_capability,none,1,parallel-speed-not-measurable,0.248,0.1107,0.10896,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,3,3,0,0,9,,0,0,0,1,True,,,,,,,5,0,0,0,7.2,13.4,146.82,20,3215.1962890625,3599.3212890625,2026-09-20T21:50:19,2026-09-20T21:50:40,EXTRALARGE,False,False,0.01,,0.248,0.25,0.062,0.062
t0_11_classes_b,polybench/seidel-2d,seidel-2d,C,discopop_capability,none,1,no-change,1.009,9.9124,9.858208,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,3,,0,0,0,1,True,,,,,,,3,0,0,0,4.2,168.5,2.64,9,3829.8408203125,4920.66455078125,2026-09-20T21:50:43,2026-09-20T21:53:36,EXTRALARGE,True,False,0.01,,1.009,1.009,1.001,1.001
t0_11_classes_b,polybench/symm,symm,,discopop_capability,none,1,FASTER,1.351,7.6385,7.629677,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,1,,0,0,0,1,True,,,,,,,3,0,0,0,15.9,121.6,2.96,12,4830.84375,3168.66943359375,2026-09-20T21:53:39,2026-09-20T21:55:56,STANDARD,True,False,0.01,,1.351,1.35,1.016,1.016
t0_11_classes_b,polybench/syr2k,syr2k,,discopop_capability,none,1,FASTER,9.261,8.086,8.052898,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,3,,0,0,0,1,True,,,,,,,1,0,0,0,3.8,62.1,3.09,15,2915.16845703125,3012.11865234375,2026-09-20T21:55:59,2026-09-20T21:57:05,LARGE,True,False,0.01,,5.773,5.64,9.261,8.913
t0_11_classes_b,polybench/syrk,syrk,,discopop_capability,none,1,FASTER,6.354,3.8975,3.874771,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,2,,0,0,0,1,True,,,,,,,1,0,0,0,4.0,32.0,2.94,14,3424.9921875,4700.94580078125,2026-09-20T21:57:08,2026-09-20T21:57:44,LARGE,True,False,0.01,,4.359,4.26,6.354,6.12
t0_11_classes_b,polybench/trisolv,trisolv,C,discopop_capability,none,1,no-change,1.006,0.1642,0.019474,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,2,,0,0,0,1,True,,,,,,,2,0,0,0,3.5,3.3,2.31,9,4700.94580078125,5545.78564453125,2026-09-20T21:57:47,2026-09-20T21:57:54,LARGE,False,False,0.01,,1.003,1.0,1.006,1.089
t0_11_classes_b,rodinia-3.1/hotspot,hotspot,A,discopop_capability,none,1,no-change,1.125,3.1929,3.171999,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,6,,0,0,0,1,True,,,,,,,6,0,0,0,480.7,53.2,85.31,7,3675.75,3688.75,2026-09-20T21:59:20,2026-09-20T22:08:13,LARGE,True,False,0.01,,1.095,1.094,1.125,1.123
t0_11_classes_b,rodinia-3.1/pathfinder,pathfinder,,discopop_capability,none,1,parallel-speed-not-measurable,4.058,5.7599,0.315372,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,4,,0,0,0,1,True,,,,,,,5,0,0,0,27.8,93.1,7.4,11,3393.60205078125,2275.568359375,2026-09-20T22:08:22,2026-09-20T22:10:22,EXTRALARGE,False,False,0.01,,4.058,1.042,2.912,1.007
t0_11_classes_b,tsvc/s000,s000,,discopop_capability,none,1,FASTER,3.835,5.3985,2.928165,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,2,,0,0,0,1,True,,,,,,,2,0,0,0,4.2,71.4,4.04,7,2364.40966796875,5215.2919921875,2026-09-20T22:10:27,2026-09-20T22:11:42,EXTRALARGE,True,False,0.01,,3.73,1.652,3.835,1.617
t0_11_classes_b,tsvc/s112,s112,,discopop_capability,none,1,no-change,1.0,5.3356,2.901152,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,0,2.3,93.6,3.94,6,5093.3095703125,1046.04296875,2026-09-20T22:11:46,2026-09-20T22:13:22,EXTRALARGE,True,False,0.01,,1.0,0.999,0.963,0.985
t0_11_classes_b,tsvc/s121,s121,,discopop_capability,none,1,no-change,1.007,5.4745,3.009027,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,0,2.2,95.2,3.74,6,962.517578125,2072.765625,2026-09-20T22:13:26,2026-09-20T22:15:03,EXTRALARGE,True,False,0.01,,1.007,1.016,0.997,1.001
t0_11_classes_b,tsvc/s1213,s1213,,discopop_capability,none,1,no-change,1.009,1.4264,1.033836,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,0,,0,0,0,1,True,,,,,,,0,0,0,0,2.0,24.8,4.2,5,2072.765625,2670.97900390625,2026-09-20T22:15:08,2026-09-20T22:15:34,LARGE,True,False,0.01,,1.009,1.023,1.001,1.003
t0_11_classes_b,tsvc/s127,s127,,discopop_capability,none,1,no-change,0.997,6.9242,4.413657,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,0,2.6,119.9,4.14,6,3166.18408203125,3699.08837890625,2026-09-20T22:15:39,2026-09-20T22:17:41,EXTRALARGE,True,False,0.01,,0.997,1.004,0.997,1.004
t0_11_classes_b,tsvc/s211,s211,,discopop_capability,none,1,no-change,1.025,1.7946,1.400411,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,0,,0,0,0,1,True,,,,,,,0,0,0,0,1.9,30.7,4.19,5,4083.85693359375,3323.5185546875,2026-09-20T22:17:45,2026-09-20T22:18:18,LARGE,True,False,0.01,,1.018,1.022,1.025,1.032
t0_11_classes_b,tsvc/s212,s212,,discopop_capability,none,1,PROFILE_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t0_11_classes_b,tsvc/s241,s241,,discopop_capability,none,1,no-change,0.995,3.5224,1.112668,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,0,2.2,63.6,3.84,6,3021.08984375,4681.31787109375,2026-09-20T22:38:23,2026-09-20T22:39:29,EXTRALARGE,True,False,0.01,,0.969,0.966,0.995,0.978
t0_11_classes_b,tsvc/s243,s243,,discopop_capability,none,1,no-change,1.001,3.8929,1.370681,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,0,,0,0,0,1,True,,,,,,,0,0,0,0,2.0,68.7,3.94,5,4681.31787109375,5855.86962890625,2026-09-20T22:39:33,2026-09-20T22:40:43,EXTRALARGE,True,False,0.01,,1.001,1.002,0.994,0.995
t0_11_classes_b,tsvc/s244,s244,,discopop_capability,none,1,no-change,1.008,1.59,1.216495,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,0,2.4,28.0,4.1,6,5899.36279296875,5855.85107421875,2026-09-20T22:40:47,2026-09-20T22:41:18,LARGE,True,False,0.01,,1.001,0.993,1.008,1.003
t0_11_classes_b,tsvc/s252,s252,,discopop_capability,none,1,PROFILE_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t0_11_classes_b,tsvc/s254,s254,,discopop_capability,none,1,no-change,1.029,5.4528,3.027692,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,2,,0,0,0,1,True,,,,,,,2,0,0,0,2.6,95.0,3.64,7,73.90234375,1091.2451171875,2026-09-20T23:01:22,2026-09-20T23:03:00,EXTRALARGE,True,False,0.01,,1.029,1.01,1.001,0.99
t0_11_classes_b,tsvc/s255,s255,,discopop_capability,none,1,no-change,0.978,5.5324,2.974764,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,0,2.6,96.6,3.96,6,1706.4658203125,2961.888671875,2026-09-20T23:03:04,2026-09-20T23:04:43,EXTRALARGE,True,False,0.01,,0.976,0.991,0.978,0.994
t0_11_classes_b,tsvc/s281,s281,,discopop_capability,none,1,no-change,1.013,1.4305,1.037048,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,0,,0,0,0,1,True,,,,,,,0,0,0,0,2.0,24.6,4.09,5,3097.63037109375,1920.5380859375,2026-09-20T23:04:47,2026-09-20T23:05:14,LARGE,True,False,0.01,,1.009,1.024,1.013,1.031
t0_11_classes_b,tsvc/s291,s291,,discopop_capability,none,1,no-change,1.008,5.4837,2.987031,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,0,2.3,94.9,3.89,6,1920.5380859375,1635.13916015625,2026-09-20T23:05:18,2026-09-20T23:06:55,EXTRALARGE,True,False,0.01,,1.001,0.994,1.008,1.009
t0_11_classes_b,tsvc/s292,s292,,discopop_capability,none,1,no-change,0.995,5.5287,3.044223,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,0,2.3,97.0,3.74,6,1635.13916015625,1919.01806640625,2026-09-20T23:06:59,2026-09-20T23:08:38,EXTRALARGE,True,False,0.01,,0.995,0.989,0.968,0.982
t0_11_classes_b,tsvc/s293,s293,,discopop_capability,none,1,PROFILE_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t0_11_classes_b,tsvc/s3112,s3112,,discopop_capability,none,1,no-change,0.985,6.9972,4.497546,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,2,,0,0,0,1,True,,,,,,,2,0,0,0,3.0,122.4,4.04,7,5943.2392578125,4585.06591796875,2026-09-20T23:28:43,2026-09-20T23:30:48,EXTRALARGE,True,False,0.01,,0.984,0.987,0.985,0.987
t0_11_classes_b,tsvc/s313,s313,,discopop_capability,none,1,PROFILE_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t0_11_classes_b,tsvc/s321,s321,,discopop_capability,none,1,no-change,0.999,4.6888,2.204197,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,0,,0,0,0,1,True,,,,,,,0,0,0,0,2.0,82.5,3.99,6,5575.7333984375,5598.4208984375,2026-09-20T23:50:53,2026-09-20T23:52:17,EXTRALARGE,True,False,0.01,,0.999,0.992,0.999,0.992
t0_11_classes_b,tsvc/s322,s322,,discopop_capability,none,1,PROFILE_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t0_11_classes_b,tsvc/s323,s323,,discopop_capability,none,1,no-change,1.0,4.0141,1.517642,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,0,2.4,70.5,4.19,6,5162.861328125,5544.03466796875,2026-09-21T00:12:22,2026-09-21T00:13:35,EXTRALARGE,True,False,0.01,,1.0,1.008,1.0,0.997
t0_11_classes_b,tsvc/s331,s331,,discopop_capability,none,1,no-change,0.999,4.9314,2.279875,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,2,,0,0,0,1,True,,,,,,,2,0,0,0,3.3,86.1,4.04,8,5544.03466796875,5663.6279296875,2026-09-21T00:13:39,2026-09-21T00:15:08,EXTRALARGE,True,False,0.01,,0.999,1.002,0.99,0.999
t0_11_classes_b,tsvc/s341,s341,,discopop_capability,none,1,no-change,1.001,5.1394,2.522319,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,2,,0,0,0,1,True,,,,,,,2,0,0,0,3.4,89.6,4.25,8,5840.55078125,5207.345703125,2026-09-21T00:15:12,2026-09-21T00:16:46,EXTRALARGE,True,False,0.01,,0.999,1.001,1.001,0.999
t0_11_classes_b,tsvc/vpvtv,vpvtv,,discopop_capability,none,1,FASTER,4.107,7.0255,4.472533,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,0,3.8,85.2,3.89,6,5207.345703125,6402.84912109375,2026-09-21T00:16:49,2026-09-21T00:18:19,EXTRALARGE,True,False,0.01,,3.879,1.894,4.107,1.921
