run_id,benchmark,kernel,group,arm,model,class,repeat,dp_alone_trials,dp_alone_outcomes,dp_alone_parallel,dp_alone_speedup_vs_seq,agent_outcome,agent_speedup_vs_seq,agent_vs_dp_alone,timing_comparable,rewrites_kept,llm_calls,verdict
v3_pilot_3,tsvc/s243,s243,,default,claude-haiku-4-5-20251001,R,1,0,,,,parallel-not-faster,1.035,,,1,3,no-baseline
v3_pilot_3,tsvc/s243,s243,,default,claude-haiku-4-5-20251001,R,2,0,,,,no-change,1.0,,,0,6,no-baseline
v3_pilot_3,tsvc/s243,s243,,default,claude-haiku-4-5-20251001,R,3,0,,,,parallel-not-faster,0.987,,,1,6,no-baseline
v3_pilot_3,tsvc/s243,s243,,no_evidence,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,1.145,,,1,1,no-baseline
v3_pilot_3,tsvc/s243,s243,,no_evidence,claude-haiku-4-5-20251001,R,2,0,,,,FASTER,2.117,,,1,3,no-baseline
v3_pilot_3,tsvc/s243,s243,,no_evidence,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,1.105,,,1,1,no-baseline
v3_pilot_3,tsvc/s244,s244,,default,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,4.282,,,1,3,no-baseline
v3_pilot_3,tsvc/s244,s244,,default,claude-haiku-4-5-20251001,R,2,0,,,,no-change,1.0,,,0,9,no-baseline
v3_pilot_3,tsvc/s244,s244,,default,claude-haiku-4-5-20251001,R,3,0,,,,no-change,1.0,,,0,9,no-baseline
v3_pilot_3,tsvc/s244,s244,,no_evidence,claude-haiku-4-5-20251001,R,1,0,,,,no-change,1.0,,,0,2,no-baseline
v3_pilot_3,tsvc/s244,s244,,no_evidence,claude-haiku-4-5-20251001,R,2,0,,,,FASTER,1.633,,,1,2,no-baseline
v3_pilot_3,tsvc/s244,s244,,no_evidence,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,1.339,,,1,5,no-baseline
