run_id,benchmark,kernel,group,arm,model,class,repeat,dp_alone_trials,dp_alone_outcomes,dp_alone_parallel,dp_alone_speedup_vs_seq,agent_outcome,agent_speedup_vs_seq,agent_vs_dp_alone,timing_comparable,rewrites_kept,llm_calls,verdict
e2c_ab_3,tsvc/s255,s255,,twin_full,claude-haiku-4-5-20251001,R,1,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s255,s255,,twin_full,claude-haiku-4-5-20251001,R,2,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s255,s255,,twin_full,claude-haiku-4-5-20251001,R,3,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s255,s255,,twin_full,claude-haiku-4-5-20251001,R,4,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s255,s255,,twin_full,claude-haiku-4-5-20251001,R,5,0,,,,BROKEN,,,,,2,no-baseline
e2c_ab_3,tsvc/s255,s255,,twin_no_evidence,claude-haiku-4-5-20251001,R,1,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s255,s255,,twin_no_evidence,claude-haiku-4-5-20251001,R,2,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s255,s255,,twin_no_evidence,claude-haiku-4-5-20251001,R,3,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s255,s255,,twin_no_evidence,claude-haiku-4-5-20251001,R,4,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s255,s255,,twin_no_evidence,claude-haiku-4-5-20251001,R,5,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s281,s281,,full_b1,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,1.16,,,1,2,no-baseline
e2c_ab_3,tsvc/s281,s281,,full_b1,claude-haiku-4-5-20251001,R,2,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_3,tsvc/s281,s281,,full_b1,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,3.635,,,1,1,no-baseline
e2c_ab_3,tsvc/s281,s281,,full_b1,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,3.225,,,1,3,no-baseline
e2c_ab_3,tsvc/s281,s281,,full_b1,claude-haiku-4-5-20251001,R,5,0,,,,parallel-not-faster,1.079,,,1,1,no-baseline
e2c_ab_3,tsvc/s281,s281,,no_evidence,claude-haiku-4-5-20251001,R,1,0,,,,parallel-not-faster,1.067,,,1,1,no-baseline
e2c_ab_3,tsvc/s281,s281,,no_evidence,claude-haiku-4-5-20251001,R,2,0,,,,parallel-not-faster,1.041,,,1,1,no-baseline
e2c_ab_3,tsvc/s281,s281,,no_evidence,claude-haiku-4-5-20251001,R,3,0,,,,parallel-not-faster,1.085,,,1,2,no-baseline
e2c_ab_3,tsvc/s281,s281,,no_evidence,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,3.25,,,1,2,no-baseline
e2c_ab_3,tsvc/s281,s281,,no_evidence,claude-haiku-4-5-20251001,R,5,0,,,,parallel-not-faster,1.072,,,1,2,no-baseline
e2c_ab_3,tsvc/s281,s281,,no_evidence_b1,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,2.726,,,1,2,no-baseline
e2c_ab_3,tsvc/s281,s281,,no_evidence_b1,claude-haiku-4-5-20251001,R,2,0,,,,parallel-not-faster,1.068,,,1,2,no-baseline
e2c_ab_3,tsvc/s281,s281,,no_evidence_b1,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,3.384,,,1,2,no-baseline
e2c_ab_3,tsvc/s281,s281,,no_evidence_b1,claude-haiku-4-5-20251001,R,4,0,,,,parallel-not-faster,1.093,,,1,2,no-baseline
e2c_ab_3,tsvc/s281,s281,,no_evidence_b1,claude-haiku-4-5-20251001,R,5,0,,,,no-change,1.0,,,0,3,no-baseline
e2c_ab_3,tsvc/s281,s281,,twin_dp,claude-haiku-4-5-20251001,R,1,0,,,,no-change,1.0,,,,0,no-baseline
e2c_ab_3,tsvc/s281,s281,,twin_dp,claude-haiku-4-5-20251001,R,2,0,,,,no-change,1.0,,,,0,no-baseline
e2c_ab_3,tsvc/s281,s281,,twin_dp,claude-haiku-4-5-20251001,R,3,0,,,,no-change,1.0,,,,0,no-baseline
e2c_ab_3,tsvc/s281,s281,,twin_dp,claude-haiku-4-5-20251001,R,4,0,,,,no-change,1.0,,,,0,no-baseline
e2c_ab_3,tsvc/s281,s281,,twin_dp,claude-haiku-4-5-20251001,R,5,0,,,,no-change,1.0,,,,0,no-baseline
e2c_ab_3,tsvc/s281,s281,,twin_full,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,3.228,,,,1,no-baseline
e2c_ab_3,tsvc/s281,s281,,twin_full,claude-haiku-4-5-20251001,R,2,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s281,s281,,twin_full,claude-haiku-4-5-20251001,R,3,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s281,s281,,twin_full,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,3.176,,,,1,no-baseline
e2c_ab_3,tsvc/s281,s281,,twin_full,claude-haiku-4-5-20251001,R,5,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s281,s281,,twin_no_evidence,claude-haiku-4-5-20251001,R,1,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s281,s281,,twin_no_evidence,claude-haiku-4-5-20251001,R,2,0,,,,FASTER,3.277,,,,1,no-baseline
e2c_ab_3,tsvc/s281,s281,,twin_no_evidence,claude-haiku-4-5-20251001,R,3,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s281,s281,,twin_no_evidence,claude-haiku-4-5-20251001,R,4,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s281,s281,,twin_no_evidence,claude-haiku-4-5-20251001,R,5,0,,,,parallel-not-faster,1.056,,,,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,full_b1,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,3.608,,,1,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,full_b1,claude-haiku-4-5-20251001,R,2,0,,,,FASTER,3.369,,,1,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,full_b1,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,3.592,,,1,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,full_b1,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,3.561,,,1,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,full_b1,claude-haiku-4-5-20251001,R,5,0,,,,FASTER,3.414,,,1,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,no_evidence,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,3.681,,,1,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,no_evidence,claude-haiku-4-5-20251001,R,2,0,,,,FASTER,3.503,,,1,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,no_evidence,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,2.654,,,1,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,no_evidence,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,3.419,,,1,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,no_evidence,claude-haiku-4-5-20251001,R,5,0,,,,FASTER,3.395,,,1,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,no_evidence_b1,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,3.004,,,1,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,no_evidence_b1,claude-haiku-4-5-20251001,R,2,0,,,,FASTER,2.702,,,1,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,no_evidence_b1,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,2.759,,,1,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,no_evidence_b1,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,2.786,,,1,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,no_evidence_b1,claude-haiku-4-5-20251001,R,5,0,,,,FASTER,3.715,,,1,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,twin_dp,claude-haiku-4-5-20251001,R,1,0,,,,BROKEN,,,,,0,no-baseline
e2c_ab_3,tsvc/s291,s291,,twin_dp,claude-haiku-4-5-20251001,R,2,0,,,,BROKEN,,,,,0,no-baseline
e2c_ab_3,tsvc/s291,s291,,twin_dp,claude-haiku-4-5-20251001,R,3,0,,,,BROKEN,,,,,0,no-baseline
e2c_ab_3,tsvc/s291,s291,,twin_dp,claude-haiku-4-5-20251001,R,4,0,,,,BROKEN,,,,,0,no-baseline
e2c_ab_3,tsvc/s291,s291,,twin_dp,claude-haiku-4-5-20251001,R,5,0,,,,BROKEN,,,,,0,no-baseline
e2c_ab_3,tsvc/s291,s291,,twin_full,claude-haiku-4-5-20251001,R,1,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,twin_full,claude-haiku-4-5-20251001,R,2,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,twin_full,claude-haiku-4-5-20251001,R,3,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,twin_full,claude-haiku-4-5-20251001,R,4,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,twin_full,claude-haiku-4-5-20251001,R,5,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,twin_no_evidence,claude-haiku-4-5-20251001,R,1,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,twin_no_evidence,claude-haiku-4-5-20251001,R,2,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,twin_no_evidence,claude-haiku-4-5-20251001,R,3,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,twin_no_evidence,claude-haiku-4-5-20251001,R,4,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_3,tsvc/s291,s291,,twin_no_evidence,claude-haiku-4-5-20251001,R,5,0,,,,BROKEN,,,,,1,no-baseline
