run_id,benchmark,arm,model,repeat,phase,stage,count
e1_r_a,polybench/doitgen,discopop_gate,claude-haiku-4-5-20251001,2,B,schedules,1
e1_r_a,polybench/doitgen,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,3
e1_r_a,polybench/doitgen,discopop_gate,claude-haiku-4-5-20251001,3,B,schedules,1
e1_r_a,polybench/doitgen,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,3
e1_r_a,polybench/doitgen,discopop_gate,claude-haiku-4-5-20251001,4,B,schedules,1
e1_r_a,polybench/doitgen,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,4
e1_r_a,tsvc/s112,default,claude-haiku-4-5-20251001,1,A,correctness,1
e1_r_a,tsvc/s112,default,claude-haiku-4-5-20251001,1,B,tsan,1
e1_r_a,tsvc/s112,default,claude-haiku-4-5-20251001,2,A,correctness,1
e1_r_a,tsvc/s112,default,claude-haiku-4-5-20251001,3,B,openmp_compile,1
e1_r_a,tsvc/s112,default,claude-haiku-4-5-20251001,4,A,correctness,1
e1_r_a,tsvc/s112,default,claude-haiku-4-5-20251001,5,B,tsan,1
e1_r_a,tsvc/s112,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1_r_a,tsvc/s112,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,1
e1_r_a,tsvc/s112,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,1
e1_r_a,tsvc/s112,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,1
e1_r_a,tsvc/s112,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,1
e1_r_a,tsvc/s121,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1_r_a,tsvc/s121,default,claude-haiku-4-5-20251001,4,B,tsan,1
e1_r_a,tsvc/s1213,default,claude-haiku-4-5-20251001,1,A,correctness,1
e1_r_a,tsvc/s1213,default,claude-haiku-4-5-20251001,3,A,correctness,1
e1_r_a,tsvc/s1213,default,claude-haiku-4-5-20251001,4,A,correctness,1
e1_r_a,tsvc/s1213,default,claude-haiku-4-5-20251001,5,A,correctness,1
e1_r_a,tsvc/s127,default,claude-haiku-4-5-20251001,1,B,tsan,1
e1_r_a,tsvc/s127,default,claude-haiku-4-5-20251001,2,B,tsan,1
e1_r_a,tsvc/s127,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1_r_a,tsvc/s127,default,claude-haiku-4-5-20251001,4,B,tsan,1
e1_r_a,tsvc/s127,default,claude-haiku-4-5-20251001,5,B,tsan,1
e1_r_a,tsvc/s127,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1_r_a,tsvc/s127,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,1
e1_r_a,tsvc/s127,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,1
e1_r_a,tsvc/s127,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,1
e1_r_a,tsvc/s127,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,1
e1_r_a,tsvc/s211,default,claude-haiku-4-5-20251001,2,A,correctness,1
e1_r_a,tsvc/s211,default,claude-haiku-4-5-20251001,2,B,tsan,1
e1_r_a,tsvc/s211,default,claude-haiku-4-5-20251001,3,A,correctness,1
e1_r_a,tsvc/s211,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1_r_a,tsvc/s211,default,claude-haiku-4-5-20251001,4,A,correctness,1
e1_r_a,tsvc/s211,default,claude-haiku-4-5-20251001,5,B,tsan,1
e1_r_a,tsvc/s212,default,claude-haiku-4-5-20251001,4,A,correctness,2
e1_r_a,tsvc/s241,default,claude-haiku-4-5-20251001,1,A,correctness,2
e1_r_a,tsvc/s241,default,claude-haiku-4-5-20251001,3,A,correctness,2
e1_r_a,tsvc/s241,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1_r_a,tsvc/s241,default,claude-haiku-4-5-20251001,4,A,correctness,1
e1_r_a,tsvc/s241,default,claude-haiku-4-5-20251001,5,B,tsan,1
e1_r_a,tsvc/s241,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1_r_a,tsvc/s241,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,1
e1_r_a,tsvc/s241,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,1
e1_r_a,tsvc/s241,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,1
e1_r_a,tsvc/s241,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,1
e1_r_a,tsvc/s243,default,claude-haiku-4-5-20251001,2,B,tsan,1
e1_r_a,tsvc/s243,default,claude-haiku-4-5-20251001,4,A,correctness,2
e1_r_a,tsvc/s243,default,claude-haiku-4-5-20251001,5,B,correctness,1
e1_r_a,tsvc/s244,default,claude-haiku-4-5-20251001,2,A,correctness,1
e1_r_a,tsvc/s244,default,claude-haiku-4-5-20251001,2,B,tsan,1
e1_r_a,tsvc/s244,default,claude-haiku-4-5-20251001,3,A,correctness,1
e1_r_a,tsvc/s244,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1_r_a,tsvc/s244,default,claude-haiku-4-5-20251001,4,B,tsan,1
e1_r_a,tsvc/s244,default,claude-haiku-4-5-20251001,5,A,correctness,1
