run_id,benchmark,arm,model,repeat,phase,stage,count
e1c_r_3,tsvc/s254,default,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_3,tsvc/s254,default,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_3,tsvc/s254,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_3,tsvc/s254,default,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_3,tsvc/s254,default,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_3,tsvc/s254,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,2
e1c_r_3,tsvc/s254,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,2
e1c_r_3,tsvc/s254,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,2
e1c_r_3,tsvc/s254,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,2
e1c_r_3,tsvc/s254,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,2
e1c_r_3,tsvc/s255,default,claude-haiku-4-5-20251001,1,B,tsan,2
e1c_r_3,tsvc/s255,default,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_3,tsvc/s255,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_3,tsvc/s255,default,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_3,tsvc/s255,default,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_3,tsvc/s255,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_3,tsvc/s255,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_3,tsvc/s255,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_3,tsvc/s255,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_3,tsvc/s255,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_3,tsvc/s281,default,claude-haiku-4-5-20251001,3,A,correctness,1
e1c_r_3,tsvc/s291,default,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_3,tsvc/s291,default,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_3,tsvc/s291,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_3,tsvc/s291,default,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_3,tsvc/s291,default,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_3,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_3,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,1,B,schedules,1
e1c_r_3,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_3,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,2,B,schedules,1
e1c_r_3,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_3,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,3,B,schedules,1
e1c_r_3,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_3,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,4,B,schedules,1
e1c_r_3,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_3,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,5,B,schedules,1
