run_id,benchmark,arm,model,repeat,phase,stage,count
e1_r_b,tsvc/s252,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1_r_b,tsvc/s252,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,1
e1_r_b,tsvc/s252,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,1
e1_r_b,tsvc/s252,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,1
e1_r_b,tsvc/s252,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,1
e1_r_b,tsvc/s254,default,claude-haiku-4-5-20251001,1,B,tsan,1
e1_r_b,tsvc/s254,default,claude-haiku-4-5-20251001,2,B,tsan,1
e1_r_b,tsvc/s254,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1_r_b,tsvc/s254,default,claude-haiku-4-5-20251001,4,B,tsan,1
e1_r_b,tsvc/s254,default,claude-haiku-4-5-20251001,5,B,tsan,1
e1_r_b,tsvc/s254,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,2
e1_r_b,tsvc/s254,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,2
e1_r_b,tsvc/s254,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,2
e1_r_b,tsvc/s254,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,2
e1_r_b,tsvc/s254,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,2
e1_r_b,tsvc/s255,default,claude-haiku-4-5-20251001,1,B,tsan,1
e1_r_b,tsvc/s255,default,claude-haiku-4-5-20251001,2,B,tsan,1
e1_r_b,tsvc/s255,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1_r_b,tsvc/s255,default,claude-haiku-4-5-20251001,4,B,tsan,1
e1_r_b,tsvc/s255,default,claude-haiku-4-5-20251001,5,B,tsan,1
e1_r_b,tsvc/s255,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1_r_b,tsvc/s255,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,1
e1_r_b,tsvc/s255,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,1
e1_r_b,tsvc/s255,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,1
e1_r_b,tsvc/s255,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,1
e1_r_b,tsvc/s281,default,claude-haiku-4-5-20251001,1,A,correctness,1
e1_r_b,tsvc/s291,default,claude-haiku-4-5-20251001,1,B,tsan,1
e1_r_b,tsvc/s291,default,claude-haiku-4-5-20251001,2,B,tsan,1
e1_r_b,tsvc/s291,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1_r_b,tsvc/s291,default,claude-haiku-4-5-20251001,4,B,tsan,1
e1_r_b,tsvc/s291,default,claude-haiku-4-5-20251001,5,B,tsan,1
e1_r_b,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1_r_b,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,1,B,schedules,1
e1_r_b,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,1
e1_r_b,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,2,B,schedules,1
