run_id,benchmark,kernel,group,arm,model,repeat,outcome,best_speedup,seq_median_s,seq_kernel_median_s,timing_basis,kernel_program_disagree,dump_exact,dump_exact_seeded,digest_max_rel_err,dump_max_rel_err,dump_seeded_max_rel_err,digest_seeded_rel_err,stable_at_fixed_threads,source_changed,pragmas_in_final,pragmas_discopop,pragmas_llm,rewrites_kept,baseline_pragmas,agent_verdict,llm_calls,llm_call_failures,explorer_retries,profile_explore_attempts,scaffold_ok,scaffold_problems,input_tokens,output_tokens,cache_read_input_tokens,cost_usd_equivalent,model_seconds,candidates_recorded,reverts,gate_passes_phase_a,speed_check_off,refresh_fast,refresh_full,refresh_fallback,phase_b_deferred,phase_b_joint_kept,dp_floor,runtime_remeasurements,settle_dropped,agent_s,verify_s,profile_s,discopop_do_all,host_load_start_1m,host_load_end_1m,started_at,finished_at,verify_size,speed_measurable,require_speedup,min_runtime_share,timing_cflags,speedup_T6,program_speedup_T6,speedup_T12,program_speedup_T12
e1c_r_4,tsvc/s292,s292,,bare_llm,claude-haiku-4-5-20251001,1,FASTER,2.503,5.6064,3.15508,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,,,,,,1,0,0,1,True,,34,5700,50739,0.0561,56.1,0,0,0,False,0,0,0,0,0,,0,0,57.3,85.0,3.79,6,5.69921875,11.27587890625,2026-09-24T19:05:39,2026-09-24T19:08:01,EXTRALARGE,True,True,,-DLARGE_DATASET,1.495,1.168,2.503,1.416
e1c_r_4,tsvc/s292,s292,,bare_llm,claude-haiku-4-5-20251001,2,FASTER,2.728,5.7069,3.1862,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,,,,,,1,0,0,1,True,,34,7555,53338,0.0642,74.0,0,0,0,False,0,0,0,0,0,,0,0,75.2,82.7,3.79,6,11.27587890625,7.67578125,2026-09-24T19:08:01,2026-09-24T19:10:39,EXTRALARGE,True,True,,-DLARGE_DATASET,1.542,1.199,2.728,1.541
e1c_r_4,tsvc/s292,s292,,bare_llm,claude-haiku-4-5-20251001,3,FASTER,2.522,5.4991,3.066983,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,,,,,,1,0,0,1,True,,42,9378,65963,0.0787,85.6,0,0,0,False,0,0,0,0,0,,0,0,87.0,80.6,3.79,6,7.67578125,7.40283203125,2026-09-24T19:10:39,2026-09-24T19:13:26,EXTRALARGE,True,True,,-DLARGE_DATASET,1.492,1.211,2.522,1.476
e1c_r_4,tsvc/s292,s292,,bare_llm,claude-haiku-4-5-20251001,4,FASTER,2.4,5.5163,3.070578,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,,,,,,1,0,0,1,True,,42,7581,66043,0.0657,70.8,0,0,0,False,0,0,0,0,0,,0,0,72.0,82.3,3.79,6,7.40283203125,10.7138671875,2026-09-24T19:13:26,2026-09-24T19:16:01,EXTRALARGE,True,True,,-DLARGE_DATASET,1.5,1.196,2.4,1.422
e1c_r_4,tsvc/s292,s292,,bare_llm,claude-haiku-4-5-20251001,5,FASTER,2.634,5.5711,3.106092,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,,,,,,1,0,0,1,True,,42,7714,66072,0.0664,72.4,0,0,0,False,0,0,0,0,0,,0,0,73.6,82.0,3.79,6,10.7138671875,15.09326171875,2026-09-24T19:16:01,2026-09-24T19:18:36,EXTRALARGE,True,True,,-DLARGE_DATASET,1.509,1.191,2.634,1.465
e1c_r_4,tsvc/s292,s292,,default,claude-haiku-4-5-20251001,1,FASTER,2.635,5.5404,3.102724,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,1,1,,1,0,0,1,True,,26,6974,46575,0.0679,70.1,3,0,1,False,0,1,0,0,0,original,1,0,162.8,81.3,3.79,6,6.07177734375,8.9033203125,2026-09-24T18:45:16,2026-09-24T18:49:20,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.51,1.191,2.635,1.473
e1c_r_4,tsvc/s292,s292,,default,claude-haiku-4-5-20251001,2,FASTER,1.466,5.4774,3.062582,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,1,1,,1,0,0,1,True,,26,6096,47860,0.0616,58.9,3,0,1,False,0,1,0,0,0,original,1,0,210.3,86.6,3.79,6,8.9033203125,9.23193359375,2026-09-24T18:49:20,2026-09-24T18:54:17,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.466,1.182,1.453,1.179
e1c_r_4,tsvc/s292,s292,,default,claude-haiku-4-5-20251001,3,FASTER,2.608,5.4463,2.998519,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,1,1,,1,0,0,1,True,,26,7251,48412,0.07,74.6,3,0,1,False,0,1,0,0,0,original,1,0,165.0,80.6,3.79,6,9.23193359375,8.19482421875,2026-09-24T18:54:17,2026-09-24T18:58:22,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.454,1.179,2.608,1.448
e1c_r_4,tsvc/s292,s292,,default,claude-haiku-4-5-20251001,4,FASTER,2.594,5.4391,3.001685,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,1,1,,1,0,0,1,True,,26,6337,43350,0.0634,46.4,3,0,1,False,0,1,0,0,0,original,1,0,136.5,80.0,3.79,6,8.19482421875,8.80029296875,2026-09-24T18:58:22,2026-09-24T19:01:59,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.463,1.191,2.594,1.478
e1c_r_4,tsvc/s292,s292,,default,claude-haiku-4-5-20251001,5,FASTER,2.675,5.5447,3.10771,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,1,1,,1,0,0,1,True,,26,4463,45529,0.0504,47.5,3,0,1,False,0,1,0,0,0,original,1,0,139.0,80.7,3.79,6,8.80029296875,5.69921875,2026-09-24T19:01:59,2026-09-24T19:05:39,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.515,1.215,2.675,1.485
e1c_r_4,tsvc/s292,s292,,discopop_gate,claude-haiku-4-5-20251001,1,no-change,1.005,5.6855,3.14513,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,False,0,0,0,0,0,,0,0,38.4,99.2,3.79,6,4.51708984375,6.12841796875,2026-09-24T18:33:50,2026-09-24T18:36:08,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.005,1.0,0.998,0.988
e1c_r_4,tsvc/s292,s292,,discopop_gate,claude-haiku-4-5-20251001,2,no-change,1.005,5.6362,3.150302,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,False,0,0,0,0,0,,0,0,38.5,98.3,3.79,6,6.12841796875,6.66552734375,2026-09-24T18:36:08,2026-09-24T18:38:24,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,0.99,0.99,1.005,0.996
e1c_r_4,tsvc/s292,s292,,discopop_gate,claude-haiku-4-5-20251001,3,no-change,1.008,5.561,3.13194,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,False,0,0,0,0,0,,0,0,38.6,97.6,3.79,6,6.66552734375,6.87255859375,2026-09-24T18:38:24,2026-09-24T18:40:41,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.001,0.988,1.008,0.99
e1c_r_4,tsvc/s292,s292,,discopop_gate,claude-haiku-4-5-20251001,4,no-change,1.035,5.6131,3.17894,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,False,0,0,0,0,0,,0,0,38.8,98.5,3.79,6,6.87255859375,5.64697265625,2026-09-24T18:40:41,2026-09-24T18:42:58,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.035,1.001,1.021,0.984
e1c_r_4,tsvc/s292,s292,,discopop_gate,claude-haiku-4-5-20251001,5,no-change,0.99,5.5903,3.106631,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,False,0,0,0,0,0,,0,0,38.7,98.6,3.79,6,5.64697265625,6.07177734375,2026-09-24T18:42:58,2026-09-24T18:45:15,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,0.99,0.985,0.986,0.978
e1c_r_4,tsvc/s293,s293,,bare_llm,claude-haiku-4-5-20251001,1,FASTER,3.162,4.2824,1.75489,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,,,,,,1,0,0,1,True,,42,2418,69399,0.0322,24.8,0,0,0,False,0,0,0,0,0,,0,0,26.1,63.3,3.89,6,10.43994140625,8.3095703125,2026-09-24T19:42:55,2026-09-24T19:44:24,EXTRALARGE,True,True,,-DLARGE_DATASET,2.937,1.324,3.162,1.366
