run_id,benchmark,kernel,group,arm,model,repeat,outcome,best_speedup,seq_median_s,seq_kernel_median_s,timing_basis,kernel_program_disagree,dump_exact,dump_exact_seeded,digest_max_rel_err,dump_max_rel_err,dump_seeded_max_rel_err,digest_seeded_rel_err,stable_at_fixed_threads,source_changed,pragmas_in_final,pragmas_discopop,pragmas_llm,rewrites_kept,baseline_pragmas,agent_verdict,llm_calls,llm_call_failures,explorer_retries,profile_explore_attempts,scaffold_ok,scaffold_problems,input_tokens,output_tokens,cache_read_input_tokens,cost_usd_equivalent,model_seconds,candidates_recorded,reverts,gate_passes_phase_a,speed_check_off,refresh_fast,refresh_full,refresh_fallback,phase_b_deferred,phase_b_joint_kept,dp_floor,runtime_remeasurements,settle_dropped,agent_s,verify_s,profile_s,discopop_do_all,host_load_start_1m,host_load_end_1m,started_at,finished_at,verify_size,speed_measurable,require_speedup,min_runtime_share,timing_cflags,speedup_T6,program_speedup_T6,speedup_T12,program_speedup_T12
v3_pilot_2,tsvc/s211,s211,,default,claude-haiku-4-5-20251001,1,parallel-not-faster,1.093,1.7702,1.399863,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,1,0,,1,0,0,2,True,,34,11921,71074,0.1047,113.5,8,0,1,False,0,1,0,0,0,original,1,0,386.1,30.3,604.22,5,6.59033203125,10.38427734375,2026-09-25T22:52:56,2026-09-25T22:59:52,LARGE,True,True,0.01,-DLARGE_DATASET,1.027,0.984,1.093,1.024
v3_pilot_2,tsvc/s211,s211,,default,claude-haiku-4-5-20251001,2,FASTER,1.242,1.9189,1.531472,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,1,0,,2,0,0,2,True,,62,44813,226661,0.3505,360.8,6,0,1,False,0,1,0,0,0,original,1,0,572.0,30.7,604.22,5,10.38427734375,12.61181640625,2026-09-25T22:59:52,2026-09-25T23:09:55,LARGE,True,True,0.01,-DLARGE_DATASET,1.242,1.169,1.201,1.112
v3_pilot_2,tsvc/s211,s211,,default,claude-haiku-4-5-20251001,3,FASTER,1.359,1.7978,1.420669,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,1,0,,3,0,0,2,True,,72,38588,250958,0.3112,292.5,10,0,1,False,0,1,0,0,0,original,1,0,566.2,28.2,604.22,5,12.61181640625,10.69287109375,2026-09-25T23:09:55,2026-09-25T23:19:49,LARGE,True,True,0.01,-DLARGE_DATASET,1.322,1.186,1.359,1.213
v3_pilot_2,tsvc/s211,s211,,no_evidence,claude-haiku-4-5-20251001,1,parallel-not-faster,1.092,1.7424,1.382645,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,1,0,,5,0,0,2,True,,106,71357,334559,0.5536,726.2,12,2,3,False,0,3,0,0,0,original,3,0,959.3,30.2,604.22,5,10.69287109375,6.6044921875,2026-09-25T23:19:49,2026-09-25T23:36:19,LARGE,True,True,0.01,-DLARGE_DATASET,1.092,1.029,1.065,0.999
v3_pilot_2,tsvc/s211,s211,,no_evidence,claude-haiku-4-5-20251001,2,FASTER,1.569,1.8284,1.443994,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,3,3,0,1,0,,1,0,0,2,True,,34,13636,67028,0.1112,128.2,8,0,1,False,0,1,0,0,0,original,1,0,532.6,26.9,604.22,5,6.6044921875,11.11181640625,2026-09-25T23:36:19,2026-09-25T23:45:39,LARGE,True,True,0.01,-DLARGE_DATASET,1.569,1.319,1.544,1.339
v3_pilot_2,tsvc/s211,s211,,no_evidence,claude-haiku-4-5-20251001,3,parallel-not-faster,1.063,1.7547,1.393021,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,1,0,,1,0,0,2,True,,26,14069,39268,0.111,141.7,5,0,1,False,0,1,0,0,0,original,1,0,346.9,31.3,604.22,5,11.11181640625,10.1669921875,2026-09-25T23:45:39,2026-09-25T23:51:57,LARGE,True,True,0.01,-DLARGE_DATASET,1.063,1.016,0.985,0.935
v3_pilot_2,tsvc/s212,s212,,default,claude-haiku-4-5-20251001,1,FASTER,1.191,1.4415,1.073672,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,1,1,,5,0,0,1,True,,134,60230,405390,0.546,558.6,11,1,2,False,0,2,0,0,0,original,2,0,819.6,24.2,3.99,6,9.6728515625,11.67578125,2026-09-25T23:52:01,2026-09-26T00:06:05,LARGE,True,True,0.01,-DLARGE_DATASET,1.188,1.079,1.191,1.079
v3_pilot_2,tsvc/s212,s212,,default,claude-haiku-4-5-20251001,2,FASTER,2.049,1.4214,1.064561,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,3,3,0,1,1,,2,0,0,1,True,,44,26389,115922,0.211,297.1,9,0,1,False,0,1,0,0,0,original,1,0,501.1,20.6,3.99,6,11.67578125,7.69580078125,2026-09-26T00:06:05,2026-09-26T00:14:46,LARGE,True,True,0.01,-DLARGE_DATASET,1.629,1.312,2.049,1.476
v3_pilot_2,tsvc/s212,s212,,default,claude-haiku-4-5-20251001,3,FASTER,1.337,1.5364,1.152182,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,1,1,,2,0,0,1,True,,44,35426,112207,0.2734,336.4,5,1,2,False,0,2,0,0,0,original,2,0,545.4,24.3,3.99,6,7.69580078125,12.05712890625,2026-09-26T00:14:47,2026-09-26T00:24:16,LARGE,True,True,0.01,-DLARGE_DATASET,1.293,1.156,1.337,1.175
v3_pilot_2,tsvc/s212,s212,,no_evidence,claude-haiku-4-5-20251001,1,FASTER,3.186,1.4832,1.108253,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,1,1,,2,0,0,1,True,,44,16890,82490,0.1358,183.4,8,1,2,False,0,2,0,0,0,original,2,0,505.2,18.6,3.99,6,12.05712890625,10.3076171875,2026-09-26T00:24:16,2026-09-26T00:33:00,LARGE,True,True,0.01,-DLARGE_DATASET,2.993,1.858,3.186,1.862
