run_id,benchmark,kernel,group,arm,model,class,repeat,dp_alone_trials,dp_alone_outcomes,dp_alone_parallel,dp_alone_speedup_vs_seq,agent_outcome,agent_speedup_vs_seq,agent_vs_dp_alone,timing_comparable,rewrites_kept,llm_calls,verdict
e2_smoke_a,tsvc/s121,s121,,compiler_remarks_b1,claude-haiku-4-5-20251001,R,1,1,no-change,False,1.0,no-change,1.0,1.0,True,0,1,neither
e2_smoke_a,tsvc/s121,s121,,default,claude-haiku-4-5-20251001,R,1,1,no-change,False,1.0,no-change,1.0,1.0,True,0,1,neither
e2_smoke_a,tsvc/s121,s121,,full_b1,claude-haiku-4-5-20251001,R,1,1,no-change,False,1.0,no-change,1.0,1.0,True,0,1,neither
e2_smoke_a,tsvc/s121,s121,,hotspot_only_b1,claude-haiku-4-5-20251001,R,1,1,no-change,False,1.0,no-change,1.0,1.0,True,0,2,neither
e2_smoke_a,tsvc/s121,s121,,no_evidence,claude-haiku-4-5-20251001,R,1,1,no-change,False,1.0,no-change,1.0,1.0,True,0,1,neither
e2_smoke_a,tsvc/s121,s121,,no_evidence_b1,claude-haiku-4-5-20251001,R,1,1,no-change,False,1.0,no-change,1.0,1.0,True,0,1,neither
