run_id,benchmark,kernel,group,arm,model,repeat,outcome,best_speedup,seq_median_s,seq_kernel_median_s,timing_basis,kernel_program_disagree,dump_exact,dump_exact_seeded,digest_max_rel_err,dump_max_rel_err,dump_seeded_max_rel_err,digest_seeded_rel_err,stable_at_fixed_threads,source_changed,pragmas_in_final,pragmas_discopop,pragmas_llm,rewrites_kept,baseline_pragmas,agent_verdict,llm_calls,llm_call_failures,explorer_retries,profile_explore_attempts,scaffold_ok,scaffold_problems,input_tokens,output_tokens,cache_read_input_tokens,cost_usd_equivalent,model_seconds,candidates_recorded,reverts,gate_passes_phase_a,settle_dropped,agent_s,verify_s,profile_s,discopop_do_all,host_load_start_1m,host_load_end_1m,started_at,finished_at,verify_size,speed_measurable,require_speedup,min_runtime_share,timing_cflags,speedup_T6,program_speedup_T6,speedup_T12,program_speedup_T12
pilot4,burkardt/md,md,B,full,claude-haiku-4-5-20251001,1,SCAFFOLD_MODIFIED,1.0,1.5553,1.522188,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,0,2,1,4,,12,0,0,1,False,scaffolding line removed or edited: for ( int i = 0; i < nd*np; i++ ) pos[i] += pb_uniform() * 0.01;; scaffolding line added: for ( int i = 0; i < nd*np; i++ ) pert[i] = pb_uniform() * 0.01;,296,115481,1325630,1.0632,1182.4,17,3,4,0,3173.8,33.4,28.65,11,159.6171875,316.96728515625,2026-09-18T22:48:01,2026-09-18T23:41:28,STANDARD,True,False,0.01,,1.0,0.999,1.0,0.998
pilot4,polybench/2mm,2mm,A,full,claude-haiku-4-5-20251001,1,FASTER,9.471,6.5016,6.488649,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,0,2,1,6,,1,0,0,1,True,,26,12114,63440,0.1126,124.9,1,0,1,0,137.5,50.5,3.59,22,159.8681640625,213.15283203125,2026-09-18T22:06:59,2026-09-18T22:10:07,STANDARD,True,False,0.01,,5.467,5.419,9.471,9.316
pilot4,polybench/floyd-warshall,floyd-warshall,B,full,claude-haiku-4-5-20251001,1,FASTER,2.92,3.1418,3.127131,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,0,1,1,3,,2,0,0,1,True,,54,21016,175457,0.1792,216.3,2,0,1,0,233.6,35.6,2.59,9,12.2568359375,259.71240234375,2026-09-18T22:43:02,2026-09-18T22:47:31,LARGE,True,False,0.01,,1.605,1.599,2.92,2.89
pilot4,polybench/jacobi-2d-imper,jacobi-2d-imper,B,full,claude-haiku-4-5-20251001,1,FASTER,5.848,1.3936,1.309916,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,0,2,1,5,,1,0,0,1,True,,58,10900,199553,0.1176,117.5,1,0,1,0,129.2,12.9,3.2,12,98.31494140625,12.2568359375,2026-09-18T22:40:37,2026-09-18T22:43:00,EXTRALARGE,True,False,0.01,,4.78,3.742,5.848,4.299
pilot4,polybench/lu,lu,C,full,claude-haiku-4-5-20251001,1,FASTER,2.854,1.0852,1.070061,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,0,2,1,0,,1,0,0,1,True,,34,7868,94894,0.0827,66.4,1,0,1,0,75.8,12.8,2.49,8,868.83740234375,899.41455078125,2026-09-18T23:50:52,2026-09-18T23:52:21,LARGE,True,False,0.01,,1.598,1.583,2.854,2.774
pilot4,polybench/seidel-2d,seidel-2d,C,full,claude-haiku-4-5-20251001,1,no-change,1.001,9.6671,9.61369,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,3,,3,0,0,1,True,,62,35307,254176,0.2929,290.0,6,0,0,0,299.0,165.2,2.59,9,291.9853515625,1343.9814453125,2026-09-18T23:41:31,2026-09-18T23:49:15,EXTRALARGE,True,False,0.01,,1.0,1.0,1.001,1.001
pilot4,polybench/trisolv,trisolv,C,full,claude-haiku-4-5-20251001,1,parallel-speed-not-measurable,0.442,0.139,0.018946,kernel,False,True,True,0.0,0.0,0.0,3.475357454979411e-13,True,True,1,0,1,1,2,,1,0,0,1,True,,42,7542,127961,0.0815,79.0,1,0,1,0,88.0,3.9,2.3,9,1343.9814453125,944.12060546875,2026-09-18T23:49:17,2026-09-18T23:50:49,LARGE,False,False,0.01,,0.442,0.756,0.158,0.513
pilot4,rodinia-3.1/hotspot,hotspot,A,full,claude-haiku-4-5-20251001,1,parallel-not-faster,0.08,2.838,2.814639,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,6,,1,0,0,1,True,,26,8528,68874,0.089,90.5,7,0,1,1,1120.3,470.9,234.77,7,170.4697265625,106.525390625,2026-09-18T22:14:03,2026-09-18T22:40:34,LARGE,True,False,0.01,,0.08,0.08,0.064,0.065
