run_id,benchmark,kernel,group,arm,model,repeat,outcome,best_speedup,seq_median_s,seq_kernel_median_s,timing_basis,kernel_program_disagree,dump_exact,dump_exact_seeded,digest_max_rel_err,dump_max_rel_err,dump_seeded_max_rel_err,digest_seeded_rel_err,stable_at_fixed_threads,source_changed,pragmas_in_final,pragmas_discopop,pragmas_llm,rewrites_kept,baseline_pragmas,agent_verdict,llm_calls,llm_call_failures,explorer_retries,profile_explore_attempts,scaffold_ok,scaffold_problems,input_tokens,output_tokens,cache_read_input_tokens,cost_usd_equivalent,model_seconds,candidates_recorded,reverts,gate_passes_phase_a,settle_dropped,agent_s,verify_s,profile_s,discopop_do_all,host_load_start_1m,host_load_end_1m,started_at,finished_at,verify_size,speed_measurable,require_speedup,min_runtime_share,timing_cflags,speedup_T6,program_speedup_T6,speedup_T12,program_speedup_T12
e1_smoke3,polybench/floyd-warshall,floyd-warshall,B,default,claude-haiku-4-5-20251001,1,no-change,0.976,3.2385,3.224371,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,3,,2,0,0,1,True,,52,21869,178600,0.1877,184.0,5,1,2,1,388.5,56.7,3.39,9,4002.57275390625,3177.16650390625,2026-09-21T05:52:10,2026-09-21T05:59:35,LARGE,True,True,0.01,-DSTANDARD_DATASET,0.976,0.976,0.976,0.976
e1_smoke3,tsvc/s211,s211,,default,claude-haiku-4-5-20251001,1,no-change,1.003,1.7785,1.399768,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,0,,1,0,0,1,True,,26,17390,78901,0.1472,161.3,2,0,1,1,237.6,31.0,4.24,5,3355.0068359375,3046.09912109375,2026-09-21T05:59:39,2026-09-21T06:04:08,LARGE,True,True,0.01,-DLARGE_DATASET,1.003,1.01,1.001,1.007
