run_id,benchmark,kernel,group,arm,model,repeat,dp_alone_trials,dp_alone_outcomes,dp_alone_parallel,dp_alone_speedup_vs_seq,agent_outcome,agent_speedup_vs_seq,agent_vs_dp_alone,timing_comparable,rewrites_kept,llm_calls,verdict
e1_smoke5,polybench/2mm,2mm,A,default,claude-haiku-4-5-20251001,1,1,FASTER,True,9.487,FASTER,10.621,1.12,True,1,1,better
e1_smoke5,polybench/bicg,bicg,,default,claude-haiku-4-5-20251001,1,1,no-change,False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_smoke5,tsvc/s211,s211,,default,claude-haiku-4-5-20251001,1,1,no-change,False,1.0,parallel-not-faster,1.064,1.064,True,1,2,gained-not-faster
e1_smoke5,tsvc/s321,s321,,default,claude-haiku-4-5-20251001,1,1,no-change,False,1.0,no-change,1.0,1.0,True,0,9,neither
