benchmark,seed,run,rc,seconds,sha256_set,sha256_ordered,sha256_do_all_set,sha256_reduction_set,sha256_task_set,do_all,task,reduction,error,profile_sha256
npb/is,0,16,0,21.86,28fa766f1dc534d6608f0e1e847e4b7e842417c3309f9d787caa83fba2e88f7c,97593d8b8fb17074516f9d6c6bc67276b9b45bf53a13b12e2f3bff4418d7dff5,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,736e093374228e84c11549bcf54cf2a8e2c9ba9d3bca002b8cd820aa407e08d5,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,0,17,0,21.18,ca77253b6b038003e200fe934ff110058baa49a316699186eba91bd0417d9df2,5d1128884d68f30f4d3239c8ea8d675c9a1ba1b88913382de6e1f1e964f3885b,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,dc3f148bec90cf8bb0ff62f59357cea8f77864cd08a75516b00b7d893ecb687f,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,0,18,0,20.31,bc77a0a2841debd1d1f9820b65d68a8fb94dfa207b578f93910ed57feaa26179,4be0bd36c601c5f0a621c58dbff4ca9913db3b5e909a0b42ce3a5d209f17a359,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,6951df4f584ac7aed5662c5f7afcb0e304c770a88fe50c8acee7b3f1872078ea,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,0,19,0,19.13,ca77253b6b038003e200fe934ff110058baa49a316699186eba91bd0417d9df2,5d1128884d68f30f4d3239c8ea8d675c9a1ba1b88913382de6e1f1e964f3885b,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,dc3f148bec90cf8bb0ff62f59357cea8f77864cd08a75516b00b7d893ecb687f,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,0,20,0,22.44,f8e7834fb373d93055abc453589293e07cb3700b6914a184096de0ea4cfc34f3,4b1d0879cacba125a986cbd4d2e0e12fdd0ab3490e67cee2214f898767112edc,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,dcbf499de72f7f3f12a4017deffd4cb22b470223ed233c3043a7070b1b41184e,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,7,1,0,22.53,bc77a0a2841debd1d1f9820b65d68a8fb94dfa207b578f93910ed57feaa26179,0c3ed2c6be59e99c65c3557dbc66c55aa45c48f2ddd4498195c2a57d8d975f16,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,6951df4f584ac7aed5662c5f7afcb0e304c770a88fe50c8acee7b3f1872078ea,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,7,2,0,20.23,f8e7834fb373d93055abc453589293e07cb3700b6914a184096de0ea4cfc34f3,51ca8b8d33d88cbb4edd7a2b18913f0974d6613bc502cb478fd7e628e1701257,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,dcbf499de72f7f3f12a4017deffd4cb22b470223ed233c3043a7070b1b41184e,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,7,3,0,22.69,3e5623079b94943eb63c6538235a41fc4b85ebeb184c6639f845537b02cd29bf,b6d0a530df01b680780b73a643cb2cb5fe7346f0696eb875c18adb29df0bdc42,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,6de99558027a0fed74fcaba1c618936a9edf21242957fa4bf0db55bb8de10bbf,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,7,4,0,17.95,f8e7834fb373d93055abc453589293e07cb3700b6914a184096de0ea4cfc34f3,51ca8b8d33d88cbb4edd7a2b18913f0974d6613bc502cb478fd7e628e1701257,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,dcbf499de72f7f3f12a4017deffd4cb22b470223ed233c3043a7070b1b41184e,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,7,5,0,20.56,ca77253b6b038003e200fe934ff110058baa49a316699186eba91bd0417d9df2,31531148d561e971c9707ed702cd92040f4080895d78f8dc3eb9ac83ee2d2ffb,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,dc3f148bec90cf8bb0ff62f59357cea8f77864cd08a75516b00b7d893ecb687f,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,7,6,0,21.41,bc77a0a2841debd1d1f9820b65d68a8fb94dfa207b578f93910ed57feaa26179,0c3ed2c6be59e99c65c3557dbc66c55aa45c48f2ddd4498195c2a57d8d975f16,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,6951df4f584ac7aed5662c5f7afcb0e304c770a88fe50c8acee7b3f1872078ea,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,7,7,0,19.51,2c3c616470606ca272b58cca603580f77436496b0f83feb6ffe571a7fbe9bfcf,508eb497cc2ebd44a1386fbd847044da845e9682c6a9777834021757cd0bed14,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,42d0c29673d1df89118b7283fc60b2886453d6d48d3e691d1b2ee002cf4c91c4,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,7,8,0,20.8,db4bf9203824347b309f441feb701e7349625f042aa6e862f27d44202f0504ad,86095992d80aebecf9c333b13715c19bd1c9bfca12d53bbc1ad49f621ab5af89,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9b36ad68e82c4b6142eeacfe213589440b1b005facc427458d29e4514fdea81f,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,7,9,0,21.03,cb440db306c6332febf37cea9e60960c93875ee40bba857039ab5dcb1b5c4f82,bebc86572d12c22e326faf4d194a2719db3590e33c5a4f4cf0489e837b9e5d60,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,8652ff69c7ce60a6150f2cc1d8a67267c76dbdf09b4305ea7fc3ea2be56c5a16,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,7,10,0,20.64,f09a6506616e5b4f3f0ce96bcbdf38281dfe7b201ce7f4227ca5415bccb4fdac,bc3b7a04517f91b6009a8cad3e6132490ee537242c7245304b6deb9bcd8f341e,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4d5c97a513ff8f54d993af2a4a216ef514d1d5248891ccef6db50102c1f852d8,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,7,11,0,22.33,cec642cfc67544c669174d7ea04132d10b050ffcd68a7def4c306ad3747d36b7,b81a847bc66fab0583d4ba4d797298d9341ec3d5d9ae3e0db60b53232b124c6a,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0575b1a5a3448bd0aab640f9b7176029eb1b7f6f44e4fcc1676863224e851784,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,7,12,0,19.6,ca77253b6b038003e200fe934ff110058baa49a316699186eba91bd0417d9df2,31531148d561e971c9707ed702cd92040f4080895d78f8dc3eb9ac83ee2d2ffb,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,dc3f148bec90cf8bb0ff62f59357cea8f77864cd08a75516b00b7d893ecb687f,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,7,13,0,19.93,ca77253b6b038003e200fe934ff110058baa49a316699186eba91bd0417d9df2,31531148d561e971c9707ed702cd92040f4080895d78f8dc3eb9ac83ee2d2ffb,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,dc3f148bec90cf8bb0ff62f59357cea8f77864cd08a75516b00b7d893ecb687f,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,7,14,0,19.39,ca77253b6b038003e200fe934ff110058baa49a316699186eba91bd0417d9df2,31531148d561e971c9707ed702cd92040f4080895d78f8dc3eb9ac83ee2d2ffb,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,dc3f148bec90cf8bb0ff62f59357cea8f77864cd08a75516b00b7d893ecb687f,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,7,15,0,21.15,ca77253b6b038003e200fe934ff110058baa49a316699186eba91bd0417d9df2,31531148d561e971c9707ed702cd92040f4080895d78f8dc3eb9ac83ee2d2ffb,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,dc3f148bec90cf8bb0ff62f59357cea8f77864cd08a75516b00b7d893ecb687f,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,7,16,0,21.84,67b32faf71bfd9360c29794328f5dc5c9314aad00d8d51f0611b4ee9ac5d81e6,4be05591fdc21737a8cf80f6b4bad668919773705bef77db979ad638f994176b,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,eba697c59f9632cd7a60e6a8237c05c85871714c83a8573931b88ceb86574053,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,7,17,0,20.77,f8e7834fb373d93055abc453589293e07cb3700b6914a184096de0ea4cfc34f3,51ca8b8d33d88cbb4edd7a2b18913f0974d6613bc502cb478fd7e628e1701257,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,dcbf499de72f7f3f12a4017deffd4cb22b470223ed233c3043a7070b1b41184e,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,7,18,0,18.82,ca77253b6b038003e200fe934ff110058baa49a316699186eba91bd0417d9df2,31531148d561e971c9707ed702cd92040f4080895d78f8dc3eb9ac83ee2d2ffb,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,dc3f148bec90cf8bb0ff62f59357cea8f77864cd08a75516b00b7d893ecb687f,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,7,19,0,19.39,cec642cfc67544c669174d7ea04132d10b050ffcd68a7def4c306ad3747d36b7,b81a847bc66fab0583d4ba4d797298d9341ec3d5d9ae3e0db60b53232b124c6a,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0575b1a5a3448bd0aab640f9b7176029eb1b7f6f44e4fcc1676863224e851784,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
npb/is,7,20,0,21.0,f8e7834fb373d93055abc453589293e07cb3700b6914a184096de0ea4cfc34f3,51ca8b8d33d88cbb4edd7a2b18913f0974d6613bc502cb478fd7e628e1701257,81f2edd73170c8ec11c6bb57e623f15abd42822960d3bf47063edabf23e68bfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,dcbf499de72f7f3f12a4017deffd4cb22b470223ed233c3043a7070b1b41184e,19,24,0,,98b33743f4433d9aea4a200606b77e63d5c2729d0189f079c9a70dbd46d9b83c
