run_id,benchmark,kernel,group,arm,model,repeat,outcome,best_speedup,seq_median_s,seq_kernel_median_s,timing_basis,kernel_program_disagree,dump_exact,dump_exact_seeded,digest_max_rel_err,dump_max_rel_err,dump_seeded_max_rel_err,digest_seeded_rel_err,stable_at_fixed_threads,source_changed,pragmas_in_final,pragmas_discopop,pragmas_llm,rewrites_kept,baseline_pragmas,agent_verdict,llm_calls,llm_call_failures,explorer_retries,profile_explore_attempts,scaffold_ok,scaffold_problems,input_tokens,output_tokens,cache_read_input_tokens,cost_usd_equivalent,model_seconds,candidates_recorded,reverts,gate_passes_phase_a,speed_check_off,refresh_fast,refresh_full,refresh_fallback,phase_b_deferred,phase_b_joint_kept,dp_floor,runtime_remeasurements,settle_dropped,agent_s,verify_s,profile_s,discopop_do_all,host_load_start_1m,host_load_end_1m,started_at,finished_at,verify_size,speed_measurable,require_speedup,min_runtime_share,timing_cflags,speedup_T6,program_speedup_T6,speedup_T12,program_speedup_T12
t0_11_probe_a,tsvc/s353,s353,,discopop_capability,none,1,FASTER,3.147,6.6374,3.903192,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,1,,0,0,0,2,True,,,,,,,1,0,0,True,0,0,0,0,0,,0,0,3.2,87.6,604.5,7,8.330078125,8.8466796875,2026-09-25T21:23:05,2026-09-25T21:24:36,EXTRALARGE,True,False,0.01,,2.66,1.591,3.147,1.616
t0_11_probe_a,tsvc/s4112,s4112,,discopop_capability,none,1,FASTER,3.728,6.7699,4.037647,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,True,0,0,0,0,0,,0,0,3.4,86.4,4.19,7,2.66259765625,6.58837890625,2026-09-25T21:03:54,2026-09-25T21:05:23,EXTRALARGE,True,False,0.01,,2.832,1.637,3.728,1.741
t0_11_probe_a,tsvc/s4113,s4113,,discopop_capability,none,1,FASTER,3.661,8.1291,5.46097,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,2,,0,0,0,1,True,,,,,,,2,0,0,True,0,0,0,0,0,,0,0,3.7,98.7,3.99,8,6.78173828125,8.421875,2026-09-25T21:05:27,2026-09-25T21:07:10,EXTRALARGE,True,False,0.01,,3.105,1.802,3.661,1.935
t0_11_probe_a,tsvc/s4114,s4114,,discopop_capability,none,1,FASTER,2.911,1.5812,1.181787,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,2,,0,0,0,1,True,,,,,,,2,0,0,True,0,0,0,0,0,,0,0,3.9,20.4,4.15,8,8.1474609375,9.09912109375,2026-09-25T21:07:14,2026-09-25T21:07:38,LARGE,True,False,0.01,,2.514,1.639,2.911,1.753
t0_11_probe_a,tsvc/s4115,s4115,,discopop_capability,none,1,FASTER,3.647,6.977,4.406696,kernel,False,False,True,5.785003587220167e-12,4.77555987080538e-15,0.0,1.8995443832545883e-13,True,True,1,1,0,0,2,,0,0,0,1,True,,,,,,,2,0,0,True,0,0,0,0,0,,0,0,3.7,88.4,4.04,7,9.0908203125,8.06103515625,2026-09-25T21:07:43,2026-09-25T21:09:15,EXTRALARGE,True,False,0.01,,2.894,1.654,3.647,1.784
t0_11_probe_a,tsvc/s4117,s4117,,discopop_capability,none,1,FASTER,3.529,7.6639,5.195884,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,2,,0,0,0,1,True,,,,,,,2,0,0,True,0,0,0,0,0,,0,0,3.7,95.0,3.79,7,8.06103515625,7.9140625,2026-09-25T21:09:19,2026-09-25T21:10:57,EXTRALARGE,True,False,0.01,,2.696,1.733,3.529,1.925
t0_11_probe_a,tsvc/s4121,s4121,,discopop_capability,none,1,FASTER,3.591,6.9783,4.538499,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,True,0,0,0,0,0,,0,0,3.4,88.0,3.79,6,7.6806640625,7.6044921875,2026-09-25T21:11:01,2026-09-25T21:12:33,EXTRALARGE,True,False,0.01,,2.702,1.68,3.591,1.843
t0_11_probe_a,tsvc/s491,s491,,discopop_capability,none,1,FASTER,2.968,1.5598,1.168465,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,2,,0,0,0,1,True,,,,,,,2,0,0,True,0,0,0,0,0,,0,0,3.6,20.0,4.04,8,7.3955078125,7.5126953125,2026-09-25T21:12:37,2026-09-25T21:13:00,LARGE,True,False,0.01,,2.489,1.638,2.968,1.809
