run_id,benchmark,kernel,group,arm,model,repeat,outcome,best_speedup,seq_median_s,seq_kernel_median_s,timing_basis,kernel_program_disagree,dump_exact,dump_exact_seeded,digest_max_rel_err,dump_max_rel_err,dump_seeded_max_rel_err,digest_seeded_rel_err,stable_at_fixed_threads,source_changed,pragmas_in_final,pragmas_discopop,pragmas_llm,rewrites_kept,baseline_pragmas,agent_verdict,llm_calls,llm_call_failures,explorer_retries,profile_explore_attempts,scaffold_ok,scaffold_problems,input_tokens,output_tokens,cache_read_input_tokens,cost_usd_equivalent,model_seconds,candidates_recorded,reverts,gate_passes_phase_a,speed_check_off,refresh_fast,refresh_full,refresh_fallback,phase_b_deferred,phase_b_joint_kept,dp_floor,runtime_remeasurements,settle_dropped,agent_s,verify_s,profile_s,discopop_do_all,host_load_start_1m,host_load_end_1m,started_at,finished_at,verify_size,speed_measurable,require_speedup,min_runtime_share,timing_cflags,speedup_T6,program_speedup_T6,speedup_T12,program_speedup_T12
e2c_ab_1,tsvc/s112,s112,,full_b1,claude-haiku-4-5-20251001,1,FASTER,1.328,5.338,2.935034,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,1,1,,2,0,0,1,True,,52,33107,100521,0.2896,304.9,4,0,1,False,0,1,0,0,0,original,1,0,428.0,87.9,3.79,6,2.845703125,9.18603515625,2026-09-25T05:15:31,2026-09-25T05:24:07,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.215,1.068,1.328,1.129
e2c_ab_1,tsvc/s112,s112,,full_b1,claude-haiku-4-5-20251001,2,no-change,0.941,5.4665,3.014725,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,1,0,0,1,True,,26,28907,65449,0.2216,296.3,3,0,1,False,0,1,0,0,0,original,1,3,633.7,99.3,3.79,6,9.18603515625,7.677734375,2026-09-25T05:24:07,2026-09-25T05:36:20,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,0.941,0.939,0.91,0.917
e2c_ab_1,tsvc/s112,s112,,full_b1,claude-haiku-4-5-20251001,3,no-change,1.015,5.4449,3.043118,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,1,0,0,1,True,,26,21176,52263,0.1662,172.7,4,0,1,False,0,1,0,0,0,original,1,1,235.5,97.2,3.79,6,7.677734375,9.60009765625,2026-09-25T05:36:20,2026-09-25T05:41:53,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.015,0.99,1.005,0.981
e2c_ab_1,tsvc/s112,s112,,full_b1,claude-haiku-4-5-20251001,4,no-change,1.095,5.8051,3.214689,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,1,0,0,1,True,,26,17738,57266,0.142,140.1,3,0,1,False,0,1,0,0,0,original,1,2,252.2,98.5,3.79,6,9.2314453125,8.56689453125,2026-09-25T05:41:53,2026-09-25T05:47:43,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.017,1.018,1.095,1.07
e2c_ab_1,tsvc/s112,s112,,full_b1,claude-haiku-4-5-20251001,5,no-change,1.052,5.5503,3.064147,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,1,0,0,1,True,,26,22343,50261,0.1736,234.0,3,0,1,False,0,1,0,0,0,original,1,2,363.2,96.0,3.79,6,8.56689453125,8.80859375,2026-09-25T05:47:43,2026-09-25T05:55:23,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.012,1.009,1.052,1.025
e2c_ab_1,tsvc/s112,s112,,no_evidence,claude-haiku-4-5-20251001,1,FASTER,1.387,5.57,3.080505,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,1,1,,1,0,0,1,True,,26,9693,39032,0.0802,71.7,3,0,1,False,0,1,0,0,0,original,1,0,194.2,89.3,3.79,6,8.80859375,12.87548828125,2026-09-25T05:55:23,2026-09-25T06:00:06,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.348,1.154,1.387,1.151
e2c_ab_1,tsvc/s112,s112,,no_evidence,claude-haiku-4-5-20251001,2,no-change,0.981,5.5535,3.068757,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,1,0,0,1,True,,26,10243,38917,0.0841,96.1,3,0,1,False,0,1,0,0,0,original,1,2,344.5,99.0,3.79,6,12.87548828125,9.01611328125,2026-09-25T06:00:06,2026-09-25T06:07:30,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,0.981,0.988,0.935,0.948
e2c_ab_1,tsvc/s112,s112,,no_evidence,claude-haiku-4-5-20251001,3,no-change,1.047,5.4265,3.047312,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,1,0,0,1,True,,26,6555,38929,0.0586,51.6,3,0,1,False,0,1,0,0,0,original,1,3,310.9,94.5,3.79,6,9.01611328125,5.78564453125,2026-09-25T06:07:30,2026-09-25T06:14:15,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.047,1.006,1.044,1.006
e2c_ab_1,tsvc/s112,s112,,no_evidence,claude-haiku-4-5-20251001,4,FASTER,1.163,5.5902,3.139586,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,1,1,,1,0,0,1,True,,26,12941,39094,0.1031,117.9,3,0,1,False,0,1,0,0,0,original,1,0,246.0,93.2,3.79,6,5.78564453125,9.7724609375,2026-09-25T06:14:15,2026-09-25T06:19:55,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.117,1.052,1.163,1.065
e2c_ab_1,tsvc/s112,s112,,no_evidence,claude-haiku-4-5-20251001,5,FASTER,1.371,5.4601,3.060076,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,1,1,,1,0,0,1,True,,26,5423,42188,0.0508,45.4,3,0,1,False,0,1,0,0,0,original,1,0,171.1,89.4,3.79,6,9.7724609375,10.150390625,2026-09-25T06:19:55,2026-09-25T06:24:15,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.337,1.113,1.371,1.124
