run_id,benchmark,kernel,group,arm,model,repeat,outcome,best_speedup,seq_median_s,seq_kernel_median_s,timing_basis,kernel_program_disagree,dump_exact,dump_exact_seeded,digest_max_rel_err,dump_max_rel_err,dump_seeded_max_rel_err,digest_seeded_rel_err,stable_at_fixed_threads,source_changed,pragmas_in_final,pragmas_discopop,pragmas_llm,rewrites_kept,baseline_pragmas,agent_verdict,llm_calls,llm_call_failures,explorer_retries,profile_explore_attempts,scaffold_ok,scaffold_problems,input_tokens,output_tokens,cache_read_input_tokens,cost_usd_equivalent,model_seconds,candidates_recorded,reverts,gate_passes_phase_a,speed_check_off,refresh_fast,refresh_full,refresh_fallback,runtime_remeasurements,settle_dropped,agent_s,verify_s,profile_s,discopop_do_all,host_load_start_1m,host_load_end_1m,started_at,finished_at,verify_size,speed_measurable,require_speedup,min_runtime_share,timing_cflags,speedup_T6,program_speedup_T6,speedup_T12,program_speedup_T12
e1_a,tsvc/s000,s000,,default,claude-haiku-4-5-20251001,1,no-change,1.001,5.4226,2.959669,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,2,,1,0,0,1,True,,34,24620,107573,0.2013,257.4,3,0,1,False,0,1,0,1,2,927.5,95.1,4.04,7,4588.18994140625,3157.51171875,2026-09-22T17:49:48,2026-09-22T18:06:51,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,0.993,0.989,1.001,0.989
e1_a,tsvc/s000,s000,,discopop_gate,claude-haiku-4-5-20251001,1,FASTER,4.03,5.4228,2.94926,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,2,,0,0,0,1,True,,,,,,,2,0,0,False,0,0,0,0,0,44.2,72.3,4.04,7,3997.31494140625,4588.18994140625,2026-09-22T17:47:52,2026-09-22T17:49:48,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,3.435,1.593,4.03,1.663
e1_a,tsvc/s313,s313,,default,claude-haiku-4-5-20251001,1,FASTER,6.356,6.9315,4.479506,kernel,False,False,False,5.742422159153646e-12,5.912060661298869e-15,1.315636536639709e-15,2.202648520403988e-13,True,True,1,1,0,1,2,,1,0,0,1,True,,26,12668,65998,0.1146,107.0,3,0,1,False,0,1,0,1,0,166.6,80.9,4.19,6,4073.2294921875,4106.08349609375,2026-09-22T18:09:11,2026-09-22T18:13:19,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,5.305,2.033,6.356,2.12
e1_a,tsvc/s313,s313,,discopop_gate,claude-haiku-4-5-20251001,1,FASTER,5.546,6.9934,4.493078,kernel,False,False,False,5.742422159153646e-12,5.912060661298869e-15,1.315636536639709e-15,2.202648520403988e-13,True,True,1,1,0,0,2,,0,0,0,1,True,,,,,,,2,0,0,False,0,0,0,0,0,54.6,81.5,4.19,6,3383.05126953125,4073.2294921875,2026-09-22T18:06:55,2026-09-22T18:09:11,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,4.85,2.014,5.546,2.081
e1_a,tsvc/vpvtv,vpvtv,,default,claude-haiku-4-5-20251001,1,FASTER,2.367,6.9125,4.464003,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,1,1,,1,0,0,1,True,,26,21173,62464,0.1621,213.4,2,0,1,False,0,1,0,1,0,278.9,93.3,4.19,6,4119.13330078125,4016.56787109375,2026-09-22T18:15:41,2026-09-22T18:21:53,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,2.151,1.514,2.367,1.569
e1_a,tsvc/vpvtv,vpvtv,,discopop_gate,claude-haiku-4-5-20251001,1,FASTER,4.084,6.8956,4.432074,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,False,0,0,0,0,0,54.3,84.0,4.19,6,3884.90087890625,4119.13330078125,2026-09-22T18:13:23,2026-09-22T18:15:41,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,3.798,1.87,4.084,1.934
