run_id,benchmark,kernel,group,arm,model,repeat,outcome,best_speedup,seq_median_s,seq_kernel_median_s,timing_basis,kernel_program_disagree,dump_exact,dump_exact_seeded,digest_max_rel_err,dump_max_rel_err,dump_seeded_max_rel_err,digest_seeded_rel_err,stable_at_fixed_threads,source_changed,pragmas_in_final,pragmas_discopop,pragmas_llm,rewrites_kept,baseline_pragmas,agent_verdict,llm_calls,llm_call_failures,explorer_retries,profile_explore_attempts,scaffold_ok,scaffold_problems,input_tokens,output_tokens,cache_read_input_tokens,cost_usd_equivalent,model_seconds,candidates_recorded,reverts,gate_passes_phase_a,refresh_fast,refresh_full,refresh_fallback,runtime_remeasurements,settle_dropped,agent_s,verify_s,profile_s,discopop_do_all,host_load_start_1m,host_load_end_1m,started_at,finished_at,verify_size,speed_measurable,require_speedup,min_runtime_share,timing_cflags,speedup_T6,program_speedup_T6,speedup_T12,program_speedup_T12
e1_smoke5,polybench/2mm,2mm,A,default,claude-haiku-4-5-20251001,1,FASTER,10.621,7.7532,7.739418,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,1,6,,1,0,0,1,True,,26,11903,72180,0.1122,119.3,2,0,1,0,1,0,1,0,410.4,58.1,4.1,22,2303.92041015625,3798.05322265625,2026-09-21T14:29:34,2026-09-21T14:37:23,STANDARD,True,True,0.01,-DSTANDARD_DATASET,5.555,5.51,10.621,10.454
e1_smoke5,polybench/2mm,2mm,A,discopop_gate,claude-haiku-4-5-20251001,1,FASTER,9.487,6.4967,6.484052,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,0,6,,0,0,0,1,True,,,,,,,2,0,0,0,0,0,0,0,330.5,52.3,4.1,22,2958.1396484375,2303.92041015625,2026-09-21T14:23:11,2026-09-21T14:29:34,STANDARD,True,True,0.01,-DSTANDARD_DATASET,5.116,5.078,9.487,9.327
e1_smoke5,polybench/bicg,bicg,,default,claude-haiku-4-5-20251001,1,no-change,1.0,0.3169,0.181665,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,2,,1,0,0,1,True,,26,14715,71815,0.1286,157.5,4,0,1,0,1,0,1,1,167.5,6.1,2.64,14,3153.7255859375,2868.404296875,2026-09-21T14:20:14,2026-09-21T14:23:07,LARGE,False,False,0.01,,1.0,1.001,0.998,1.003
e1_smoke5,polybench/bicg,bicg,,discopop_gate,claude-haiku-4-5-20251001,1,no-change,1.001,0.3144,0.181914,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,2,,0,0,0,1,True,,,,,,,2,0,0,0,0,0,0,0,3.7,6.2,2.64,14,3371.55419921875,3153.7255859375,2026-09-21T14:20:04,2026-09-21T14:20:14,LARGE,False,False,0.01,,1.001,0.999,1.001,0.999
e1_smoke5,tsvc/s211,s211,,default,claude-haiku-4-5-20251001,1,parallel-not-faster,1.064,1.7806,1.406252,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,1,0,,2,0,0,1,True,,54,36880,243706,0.3032,276.5,4,0,1,0,1,0,1,0,387.5,31.1,4.29,5,3619.6845703125,3371.55419921875,2026-09-21T14:13:02,2026-09-21T14:20:01,LARGE,True,True,0.01,-DLARGE_DATASET,1.064,1.013,1.039,1.014
e1_smoke5,tsvc/s211,s211,,discopop_gate,claude-haiku-4-5-20251001,1,no-change,1.022,1.7687,1.401876,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,0,,0,0,0,1,True,,,,,,,0,0,0,0,0,0,0,0,7.6,30.7,4.29,5,4122.91064453125,3619.6845703125,2026-09-21T14:12:24,2026-09-21T14:13:02,LARGE,True,True,0.01,-DLARGE_DATASET,1.022,1.016,1.016,1.012
e1_smoke5,tsvc/s321,s321,,default,claude-haiku-4-5-20251001,1,no-change,1.003,4.6862,2.201715,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,0,,9,0,0,1,True,,238,118849,1151910,1.0021,1202.6,9,0,0,0,0,0,0,0,1216.6,82.1,3.95,6,4560.0810546875,3256.2861328125,2026-09-21T14:38:53,2026-09-21T15:00:32,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.003,1.004,0.998,0.996
e1_smoke5,tsvc/s321,s321,,discopop_gate,claude-haiku-4-5-20251001,1,no-change,1.0,4.6286,2.202375,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,0,,0,0,0,1,True,,,,,,,0,0,0,0,0,0,0,0,4.8,81.4,3.95,6,4085.85009765625,4560.0810546875,2026-09-21T14:37:27,2026-09-21T14:38:53,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.0,0.997,1.0,0.996
