run_id,benchmark,kernel,group,arm,model,repeat,outcome,best_speedup,seq_median_s,seq_kernel_median_s,timing_basis,kernel_program_disagree,dump_exact,dump_exact_seeded,digest_max_rel_err,dump_max_rel_err,dump_seeded_max_rel_err,digest_seeded_rel_err,stable_at_fixed_threads,source_changed,pragmas_in_final,pragmas_discopop,pragmas_llm,rewrites_kept,baseline_pragmas,agent_verdict,llm_calls,llm_call_failures,explorer_retries,profile_explore_attempts,scaffold_ok,scaffold_problems,input_tokens,output_tokens,cache_read_input_tokens,cost_usd_equivalent,model_seconds,candidates_recorded,reverts,gate_passes_phase_a,settle_dropped,agent_s,verify_s,profile_s,discopop_do_all,host_load_start_1m,host_load_end_1m,started_at,finished_at,verify_size,speed_measurable,require_speedup,min_runtime_share,timing_cflags,speedup_T2,program_speedup_T2
integrity_smoke_local,calib/vecsum,vecsum,,discopop_gate,none,1,FASTER,1.175,0.3188,0.015807,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,0,23.7,3.6,22.29,5,3.1083984375,2.9228515625,2026-09-18T16:25:08,2026-09-18T16:25:35,SMALL,,False,0.01,,1.175,1.011
integrity_smoke_local,calib/vecsum,vecsum,,discopop_gate,none,2,FASTER,1.482,0.3091,0.014918,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,0,21.9,3.5,22.29,5,2.9228515625,2.81787109375,2026-09-18T16:25:35,2026-09-18T16:26:01,SMALL,,False,0.01,,1.482,1.008
integrity_smoke_local,calib/vecsum_proj,vecsum_proj,,discopop_gate,none,1,FASTER,1.324,0.299,0.013874,kernel,True,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,0,27.8,4.5,24.55,5,3.13720703125,3.20654296875,2026-09-18T16:26:26,2026-09-18T16:26:58,SMALL,,False,0.01,,1.324,0.981
integrity_smoke_local,calib/vecsum_proj,vecsum_proj,,discopop_gate,none,2,FASTER,1.37,0.3018,0.014803,kernel,True,True,True,0.0,0.0,0.0,0.0,True,True,1,1,0,0,1,,0,0,0,1,True,,,,,,,1,0,0,0,27.4,4.4,24.55,5,3.20654296875,3.640625,2026-09-18T16:26:58,2026-09-18T16:27:30,SMALL,,False,0.01,,1.37,0.975
