run_id,benchmark,kernel,group,arm,model,repeat,outcome,best_speedup,seq_median_s,seq_kernel_median_s,timing_basis,kernel_program_disagree,dump_exact,dump_exact_seeded,digest_max_rel_err,dump_max_rel_err,dump_seeded_max_rel_err,digest_seeded_rel_err,stable_at_fixed_threads,source_changed,pragmas_in_final,pragmas_discopop,pragmas_llm,rewrites_kept,baseline_pragmas,agent_verdict,llm_calls,llm_call_failures,explorer_retries,profile_explore_attempts,scaffold_ok,scaffold_problems,input_tokens,output_tokens,cache_read_input_tokens,cost_usd_equivalent,model_seconds,candidates_recorded,reverts,gate_passes_phase_a,speed_check_off,refresh_fast,refresh_full,refresh_fallback,phase_b_deferred,phase_b_joint_kept,dp_floor,runtime_remeasurements,settle_dropped,agent_s,verify_s,profile_s,discopop_do_all,host_load_start_1m,host_load_end_1m,started_at,finished_at,verify_size,speed_measurable,require_speedup,min_runtime_share,timing_cflags,speedup_T6,program_speedup_T6,speedup_T12,program_speedup_T12
v3_pilot_1,tsvc/s112,s112,,default,claude-haiku-4-5-20251001,1,FASTER,1.388,5.5775,3.095578,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,1,1,,1,0,0,1,True,,26,12640,30797,0.1266,109.2,6,0,1,False,0,1,0,0,0,original,1,0,245.9,91.7,3.69,6,2.6474609375,13.2490234375,2026-09-25T22:42:51,2026-09-25T22:48:29,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.012,1.001,1.388,1.165
v3_pilot_1,tsvc/s112,s112,,default,claude-haiku-4-5-20251001,2,FASTER,1.463,5.6505,3.101165,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,1,1,,6,0,0,1,True,,141,80123,569530,0.6463,862.6,19,4,5,False,0,5,0,0,0,original,5,0,1184.6,93.1,3.69,6,13.2490234375,12.31640625,2026-09-25T22:48:29,2026-09-25T23:09:47,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.082,1.015,1.463,1.166
v3_pilot_1,tsvc/s112,s112,,default,claude-haiku-4-5-20251001,3,FASTER,1.333,5.5231,3.01313,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,1,1,,1,0,0,1,True,,26,20349,60986,0.1612,197.1,6,0,1,False,0,1,0,0,0,original,1,0,332.5,90.0,3.69,6,12.31640625,11.37841796875,2026-09-25T23:09:47,2026-09-25T23:16:49,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.263,1.108,1.333,1.128
v3_pilot_1,tsvc/s112,s112,,no_evidence,claude-haiku-4-5-20251001,1,FASTER,1.123,5.3074,2.908575,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,1,1,,1,0,0,1,True,,26,12589,49054,0.1014,95.9,6,0,1,False,0,1,0,0,0,original,1,0,234.1,90.4,3.69,6,11.37841796875,9.84765625,2026-09-25T23:16:49,2026-09-25T23:22:14,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.114,1.037,1.123,1.043
v3_pilot_1,tsvc/s112,s112,,no_evidence,claude-haiku-4-5-20251001,2,FASTER,1.342,5.4515,3.005322,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,1,1,,1,0,0,1,True,,34,6957,60496,0.0639,66.2,6,0,1,False,0,1,0,0,0,original,1,0,199.0,90.5,3.69,6,9.84765625,10.72998046875,2026-09-25T23:22:14,2026-09-25T23:27:03,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.068,1.012,1.342,1.14
v3_pilot_1,tsvc/s112,s112,,no_evidence,claude-haiku-4-5-20251001,3,FASTER,1.335,5.3533,2.911105,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,1,1,,4,0,0,1,True,,88,50102,213824,0.3902,483.8,13,2,3,False,0,3,0,0,0,original,3,0,727.0,86.8,3.69,6,10.72998046875,10.72900390625,2026-09-25T23:27:03,2026-09-25T23:40:37,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.297,1.121,1.335,1.138
v3_pilot_1,tsvc/s121,s121,,default,claude-haiku-4-5-20251001,1,FASTER,1.391,5.4297,3.018665,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,1,0,,1,0,0,1,True,,42,13379,101257,0.1172,140.5,6,0,1,False,0,1,0,0,0,original,1,0,302.8,86.6,3.84,5,10.35009765625,5.0751953125,2026-09-25T23:40:41,2026-09-25T23:47:10,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.369,1.153,1.391,1.158
v3_pilot_1,tsvc/s121,s121,,default,claude-haiku-4-5-20251001,2,FASTER,1.481,5.8078,3.272072,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,1,0,,1,0,0,1,True,,26,8714,47757,0.0781,84.7,6,0,1,False,0,1,0,0,0,original,1,0,244.6,91.2,3.84,5,5.0751953125,8.18212890625,2026-09-25T23:47:10,2026-09-25T23:52:46,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.435,1.165,1.481,1.215
v3_pilot_1,tsvc/s121,s121,,default,claude-haiku-4-5-20251001,3,FASTER,1.39,5.4575,3.020529,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,1,0,,1,0,0,1,True,,26,11339,48638,0.0968,115.7,6,0,1,False,0,1,0,0,0,original,1,0,267.1,87.8,3.84,5,8.18212890625,7.25048828125,2026-09-25T23:52:46,2026-09-25T23:58:41,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.352,1.141,1.39,1.165
v3_pilot_1,tsvc/s121,s121,,no_evidence,claude-haiku-4-5-20251001,1,FASTER,1.376,5.4361,2.990986,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,2,2,0,1,0,,1,0,0,1,True,,26,8883,39110,0.0753,86.9,6,0,1,False,0,1,0,0,0,original,1,0,238.0,88.3,3.84,5,7.25048828125,10.52001953125,2026-09-25T23:58:41,2026-09-26T00:04:07,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.286,1.115,1.376,1.136
