run_id,benchmark,arm,model,repeat,phase,stage,count
e1c_r_2,tsvc/s241,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_2,tsvc/s241,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_2,tsvc/s241,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_2,tsvc/s241,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_2,tsvc/s243,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_2,tsvc/s243,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_2,tsvc/s243,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_2,tsvc/s243,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_2,tsvc/s243,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_2,tsvc/s244,default,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_2,tsvc/s244,default,claude-haiku-4-5-20251001,2,A,correctness,1
e1c_r_2,tsvc/s244,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_2,tsvc/s244,default,claude-haiku-4-5-20251001,4,A,correctness,1
e1c_r_2,tsvc/s244,default,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_2,tsvc/s244,default,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_2,tsvc/s244,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_2,tsvc/s244,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_2,tsvc/s244,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_2,tsvc/s244,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_2,tsvc/s244,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_2,tsvc/s252,default,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_2,tsvc/s252,default,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_2,tsvc/s252,default,claude-haiku-4-5-20251001,2,B,correctness,1
e1c_r_2,tsvc/s252,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_2,tsvc/s252,default,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_2,tsvc/s252,default,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_2,tsvc/s252,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_2,tsvc/s252,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_2,tsvc/s252,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_2,tsvc/s252,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_2,tsvc/s252,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_3,tsvc/s254,default,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_3,tsvc/s254,default,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_3,tsvc/s254,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_3,tsvc/s254,default,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_3,tsvc/s254,default,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_3,tsvc/s254,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,2
e1c_r_3,tsvc/s254,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,2
e1c_r_3,tsvc/s254,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,2
e1c_r_3,tsvc/s254,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,2
e1c_r_3,tsvc/s254,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,2
e1c_r_3,tsvc/s255,default,claude-haiku-4-5-20251001,1,B,tsan,2
e1c_r_3,tsvc/s255,default,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_3,tsvc/s255,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_3,tsvc/s255,default,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_3,tsvc/s255,default,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_3,tsvc/s255,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_3,tsvc/s255,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_3,tsvc/s255,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_3,tsvc/s255,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_3,tsvc/s255,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_3,tsvc/s281,default,claude-haiku-4-5-20251001,3,A,correctness,1
e1c_r_3,tsvc/s291,default,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_3,tsvc/s291,default,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_3,tsvc/s291,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_3,tsvc/s291,default,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_3,tsvc/s291,default,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_3,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_3,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,1,B,schedules,1
e1c_r_3,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_3,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,2,B,schedules,1
e1c_r_3,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_3,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,3,B,schedules,1
e1c_r_3,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_3,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,4,B,schedules,1
e1c_r_3,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_3,tsvc/s291,discopop_gate,claude-haiku-4-5-20251001,5,B,schedules,1
e1c_r_4,tsvc/s292,default,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_4,tsvc/s292,default,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_4,tsvc/s292,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_4,tsvc/s292,default,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_4,tsvc/s292,default,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_4,tsvc/s292,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_4,tsvc/s292,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_4,tsvc/s292,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_4,tsvc/s292,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_4,tsvc/s292,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_4,tsvc/s293,default,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_4,tsvc/s293,default,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_4,tsvc/s293,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_4,tsvc/s293,default,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_4,tsvc/s293,default,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_4,tsvc/s293,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_4,tsvc/s293,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_4,tsvc/s293,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_4,tsvc/s293,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_4,tsvc/s293,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_4,tsvc/s331,default,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_4,tsvc/s331,default,claude-haiku-4-5-20251001,1,B,correctness,1
e1c_r_4,tsvc/s331,default,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_4,tsvc/s331,default,claude-haiku-4-5-20251001,3,B,tsan,2
e1c_r_4,tsvc/s331,default,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_4,tsvc/s331,default,claude-haiku-4-5-20251001,4,B,correctness,1
e1c_r_4,tsvc/s331,default,claude-haiku-4-5-20251001,5,B,openmp_compile,1
e1c_r_4,tsvc/s331,default,claude-haiku-4-5-20251001,5,B,correctness,1
e1c_r_4,tsvc/s331,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_4,tsvc/s331,discopop_gate,claude-haiku-4-5-20251001,1,B,correctness,1
e1c_r_4,tsvc/s331,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_4,tsvc/s331,discopop_gate,claude-haiku-4-5-20251001,2,B,correctness,1
e1c_r_4,tsvc/s331,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_4,tsvc/s331,discopop_gate,claude-haiku-4-5-20251001,3,B,correctness,1
e1c_r_4,tsvc/s331,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_4,tsvc/s331,discopop_gate,claude-haiku-4-5-20251001,4,B,correctness,1
e1c_r_4,tsvc/s331,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_4,tsvc/s331,discopop_gate,claude-haiku-4-5-20251001,5,B,correctness,1
e1c_r_4,tsvc/s341,default,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_4,tsvc/s341,default,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_r_4,tsvc/s341,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_4,tsvc/s341,default,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_4,tsvc/s341,default,claude-haiku-4-5-20251001,4,B,schedules,1
e1c_r_4,tsvc/s341,default,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_4,tsvc/s341,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_r_4,tsvc/s341,discopop_gate,claude-haiku-4-5-20251001,1,B,schedules,1
e1c_r_4,tsvc/s341,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,2
e1c_r_4,tsvc/s341,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_r_4,tsvc/s341,discopop_gate,claude-haiku-4-5-20251001,3,B,schedules,1
e1c_r_4,tsvc/s341,discopop_gate,claude-haiku-4-5-20251001,4,B,tsan,1
e1c_r_4,tsvc/s341,discopop_gate,claude-haiku-4-5-20251001,4,B,schedules,1
e1c_r_4,tsvc/s341,discopop_gate,claude-haiku-4-5-20251001,5,B,tsan,1
e1c_r_4,tsvc/s341,discopop_gate,claude-haiku-4-5-20251001,5,B,schedules,1
e1c_a,tsvc/s000,default,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_a,tsvc/s000,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_a,tsvc/s313,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_a,tsvc/vpvtv,default,claude-haiku-4-5-20251001,1,B,correctness,1
e1c_d,tsvc/s3112,default,claude-haiku-4-5-20251001,1,B,correctness,1
e1c_d,tsvc/s3112,default,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_d,tsvc/s3112,default,claude-haiku-4-5-20251001,2,B,correctness,1
e1c_d,tsvc/s3112,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_d,tsvc/s3112,default,claude-haiku-4-5-20251001,3,B,correctness,1
e1c_d,tsvc/s3112,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_d,tsvc/s3112,discopop_gate,claude-haiku-4-5-20251001,1,B,correctness,1
e1c_d,tsvc/s3112,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_d,tsvc/s3112,discopop_gate,claude-haiku-4-5-20251001,2,B,schedules,1
e1c_d,tsvc/s3112,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_d,tsvc/s3112,discopop_gate,claude-haiku-4-5-20251001,3,B,correctness,1
e1c_d,tsvc/s321,default,claude-haiku-4-5-20251001,1,A,correctness,7
e1c_d,tsvc/s321,default,claude-haiku-4-5-20251001,2,A,correctness,1
e1c_d,tsvc/s321,default,claude-haiku-4-5-20251001,2,B,schedules,1
e1c_d,tsvc/s321,default,claude-haiku-4-5-20251001,3,A,correctness,8
e1c_d,tsvc/s322,default,claude-haiku-4-5-20251001,1,A,correctness,1
e1c_d,tsvc/s322,default,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_d,tsvc/s322,default,claude-haiku-4-5-20251001,2,A,correctness,7
e1c_d,tsvc/s322,default,claude-haiku-4-5-20251001,3,A,correctness,9
e1c_d,tsvc/s323,default,claude-haiku-4-5-20251001,1,A,correctness,2
e1c_d,tsvc/s323,default,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_d,tsvc/s323,default,claude-haiku-4-5-20251001,2,A,correctness,6
e1c_d,tsvc/s323,default,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_d,tsvc/s323,default,claude-haiku-4-5-20251001,3,A,correctness,5
e1c_d,tsvc/s323,default,claude-haiku-4-5-20251001,3,B,tsan,1
e1c_d,tsvc/s323,discopop_gate,claude-haiku-4-5-20251001,1,B,tsan,1
e1c_d,tsvc/s323,discopop_gate,claude-haiku-4-5-20251001,2,B,tsan,1
e1c_d,tsvc/s323,discopop_gate,claude-haiku-4-5-20251001,3,B,tsan,1
