run_id,benchmark,arm,model,repeat,phase,stage,count
e2_smoke_b,tsvc/s281,full_b1,claude-haiku-4-5-20251001,1,A,correctness,1
e2_smoke_b,tsvc/s281,no_evidence,claude-haiku-4-5-20251001,1,A,correctness,1
