run_id,benchmark,kernel,group,arm,model,repeat,dp_alone_trials,dp_alone_outcomes,dp_alone_parallel,dp_alone_speedup_vs_seq,agent_outcome,agent_speedup_vs_seq,agent_vs_dp_alone,timing_comparable,rewrites_kept,llm_calls,verdict
e1_smoke,polybench/floyd-warshall,floyd-warshall,B,default,claude-haiku-4-5-20251001,1,1,no-change,False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_smoke,tsvc/s112,s112,,default,claude-haiku-4-5-20251001,1,1,no-change,False,1.0,no-change,1.0,1.0,True,0,1,neither
