run_id,benchmark,kernel,group,arm,model,class,repeat,dp_alone_trials,dp_alone_outcomes,dp_alone_parallel,dp_alone_speedup_vs_seq,agent_outcome,agent_speedup_vs_seq,agent_vs_dp_alone,timing_comparable,rewrites_kept,llm_calls,verdict
e2c_ab_2,tsvc/s212,s212,,full_b1,claude-haiku-4-5-20251001,R,1,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,full_b1,claude-haiku-4-5-20251001,R,2,0,,,,FASTER,1.288,,,1,2,no-baseline
e2c_ab_2,tsvc/s212,s212,,full_b1,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,2.053,,,1,2,no-baseline
e2c_ab_2,tsvc/s212,s212,,full_b1,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,2.184,,,1,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,full_b1,claude-haiku-4-5-20251001,R,5,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,no_evidence,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,3.424,,,1,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,no_evidence,claude-haiku-4-5-20251001,R,2,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,no_evidence,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,1.254,,,1,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,no_evidence,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,1.237,,,1,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,no_evidence,claude-haiku-4-5-20251001,R,5,0,,,,FASTER,2.507,,,1,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,no_evidence_b1,claude-haiku-4-5-20251001,R,1,0,,,,no-change,1.0,,,0,2,no-baseline
e2c_ab_2,tsvc/s212,s212,,no_evidence_b1,claude-haiku-4-5-20251001,R,2,0,,,,FASTER,1.657,,,1,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,no_evidence_b1,claude-haiku-4-5-20251001,R,3,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,no_evidence_b1,claude-haiku-4-5-20251001,R,4,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,no_evidence_b1,claude-haiku-4-5-20251001,R,5,0,,,,FASTER,1.22,,,1,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,twin_dp,claude-haiku-4-5-20251001,R,1,0,,,,no-change,1.0,,,,0,no-baseline
e2c_ab_2,tsvc/s212,s212,,twin_dp,claude-haiku-4-5-20251001,R,2,0,,,,no-change,1.0,,,,0,no-baseline
e2c_ab_2,tsvc/s212,s212,,twin_dp,claude-haiku-4-5-20251001,R,3,0,,,,no-change,1.0,,,,0,no-baseline
e2c_ab_2,tsvc/s212,s212,,twin_dp,claude-haiku-4-5-20251001,R,4,0,,,,no-change,1.0,,,,0,no-baseline
e2c_ab_2,tsvc/s212,s212,,twin_dp,claude-haiku-4-5-20251001,R,5,0,,,,no-change,1.0,,,,0,no-baseline
e2c_ab_2,tsvc/s212,s212,,twin_full,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,1.635,,,,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,twin_full,claude-haiku-4-5-20251001,R,2,0,,,,parallel-not-faster,0.236,,,,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,twin_full,claude-haiku-4-5-20251001,R,3,0,,,,parallel-not-faster,0.273,,,,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,twin_full,claude-haiku-4-5-20251001,R,4,0,,,,parallel-not-faster,0.374,,,,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,twin_full,claude-haiku-4-5-20251001,R,5,0,,,,FASTER,1.185,,,,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,twin_no_evidence,claude-haiku-4-5-20251001,R,1,0,,,,parallel-not-faster,0.269,,,,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,twin_no_evidence,claude-haiku-4-5-20251001,R,2,0,,,,parallel-not-faster,0.365,,,,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,twin_no_evidence,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,1.648,,,,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,twin_no_evidence,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,1.17,,,,1,no-baseline
e2c_ab_2,tsvc/s212,s212,,twin_no_evidence,claude-haiku-4-5-20251001,R,5,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_2,tsvc/s241,s241,,full_b1,claude-haiku-4-5-20251001,R,1,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_2,tsvc/s241,s241,,full_b1,claude-haiku-4-5-20251001,R,2,0,,,,FASTER,1.297,,,1,2,no-baseline
e2c_ab_2,tsvc/s241,s241,,full_b1,claude-haiku-4-5-20251001,R,3,0,,,,no-change,1.0,,,0,2,no-baseline
e2c_ab_2,tsvc/s241,s241,,full_b1,claude-haiku-4-5-20251001,R,4,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_2,tsvc/s241,s241,,full_b1,claude-haiku-4-5-20251001,R,5,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_2,tsvc/s241,s241,,no_evidence,claude-haiku-4-5-20251001,R,1,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_2,tsvc/s241,s241,,no_evidence,claude-haiku-4-5-20251001,R,2,0,,,,FASTER,1.505,,,1,1,no-baseline
e2c_ab_2,tsvc/s241,s241,,no_evidence,claude-haiku-4-5-20251001,R,3,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_2,tsvc/s241,s241,,no_evidence,claude-haiku-4-5-20251001,R,4,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_2,tsvc/s241,s241,,no_evidence,claude-haiku-4-5-20251001,R,5,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_2,tsvc/s241,s241,,no_evidence_b1,claude-haiku-4-5-20251001,R,1,0,,,,no-change,1.0,,,0,2,no-baseline
e2c_ab_2,tsvc/s241,s241,,no_evidence_b1,claude-haiku-4-5-20251001,R,2,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_2,tsvc/s241,s241,,no_evidence_b1,claude-haiku-4-5-20251001,R,3,0,,,,no-change,1.0,,,0,1,no-baseline
