run_id,benchmark,kernel,group,arm,model,class,repeat,dp_alone_trials,dp_alone_outcomes,dp_alone_parallel,dp_alone_speedup_vs_seq,agent_outcome,agent_speedup_vs_seq,agent_vs_dp_alone,timing_comparable,rewrites_kept,llm_calls,verdict
d38_twin_smoke,tsvc/s121,s121,,twin_dp,claude-haiku-4-5-20251001,R,1,0,,,,BROKEN,,,,,0,no-baseline
d38_twin_smoke,tsvc/s121,s121,,twin_full,claude-haiku-4-5-20251001,R,1,0,,,,parallel-not-faster,0.315,,,,1,no-baseline
